Class,x,y
C2,0.669473,0.819245
C2,0.615883,0.832507
C2,0.649827,0.830945
C2,0.670676,0.851241
C2,0.653686,0.852863
C2,0.617161,0.823334
C2,0.630063,0.792667
C2,0.627811,0.871343
C2,0.6187,0.826632
C2,0.583288,0.760119
C2,0.612987,0.777235
C2,0.599408,0.77103
C2,0.564777,0.760174
C2,0.602525,0.735402
C2,0.648521,0.718642
C2,0.588453,0.687663
C2,0.655514,0.729924
C2,0.663197,0.643579
C2,0.661411,0.680667
C2,0.654331,0.691243
C2,0.657604,0.66066
C2,0.780626,0.633789
C2,0.748608,0.556948
C2,0.760501,0.557748
C2,0.727998,0.601537
C2,0.790403,0.569158
C2,0.841436,0.623794
C2,0.823934,0.52388
C2,0.780097,0.572825
C2,0.829859,0.562383
C2,0.811449,0.579994
C2,0.79001,0.573404
C2,0.879558,0.638392
C2,0.805669,0.636052
C2,0.823051,0.618464
C2,0.799595,0.563817
C2,0.830845,0.633282
C2,0.777615,0.695303
C2,0.828211,0.62415
C2,0.779386,0.70605
C2,0.796412,0.705725
C2,0.731582,0.72262
C2,0.746317,0.745944
C2,0.759375,0.785777
C2,0.729724,0.731793
C2,0.681752,0.752915
C2,0.706721,0.77389
C2,0.708661,0.722284
C2,0.660846,0.733227
C2,0.624626,0.723724
C2,0.676677,0.734664
C2,0.645844,0.716862
C2,0.669272,0.69436
C2,0.652126,0.723627
C2,0.642682,0.703039
C2,0.636982,0.680371
C2,0.666353,0.695947
C2,0.704512,0.645007
C2,0.697178,0.672684
C2,0.732269,0.643913
C2,0.662744,0.642753
C2,0.714798,0.631649
C2,0.759947,0.673138
C2,0.740333,0.642372
C2,0.742351,0.653447
C2,0.704946,0.641127
C2,0.724673,0.632191
C2,0.77019,0.67953
C2,0.71993,0.660022
C2,0.720796,0.720791
C2,0.759054,0.709901
C2,0.747909,0.725441
C2,0.733523,0.732116
C2,0.674073,0.735263
C2,0.734076,0.759101
C2,0.71376,0.761635
C2,0.697762,0.748924
C2,0.68,0.750922
C2,0.680055,0.737427
C2,0.671619,0.759732
C2,0.673764,0.712656
C2,0.687396,0.765007
C2,0.686778,0.799173
C2,0.771307,0.794626
C2,0.644314,0.800159
C2,0.66196,0.746697
C2,0.666386,0.765319
C2,0.649269,0.777903
C2,0.638299,0.796556
C2,0.674021,0.740323
C2,0.632211,0.744415
C2,0.626375,0.758189
C2,0.626205,0.759798
C2,0.624136,0.720884
C2,0.642834,0.746205
C2,0.640126,0.708793
C2,0.615293,0.714385
C2,0.677223,0.644392
C2,0.696822,0.675075
C2,0.67383,0.666041
C2,0.66285,0.65713
C2,0.74877,0.615341
C2,0.767699,0.616898
C2,0.770233,0.614296
C2,0.757153,0.659562
C2,0.781149,0.646035
C2,0.831884,0.626033
C2,0.740906,0.609684
C2,0.776115,0.610835
C2,0.785186,0.665238
C2,0.814734,0.627193
C2,0.818718,0.603001
C2,0.86245,0.656852
C2,0.80056,0.612426
C2,0.82234,0.676497
C2,0.850329,0.652221
C2,0.837433,0.700529
C2,0.842905,0.740191
C2,0.783258,0.716372
C2,0.75838,0.685987
C2,0.762599,0.740406
C2,0.737331,0.84027
C2,0.668849,0.759563
C2,0.686315,0.811632
C2,0.698632,0.794959
C2,0.610903,0.791634
C2,0.64309,0.786159
C2,0.68376,0.8016
C2,0.670437,0.830271
C2,0.628426,0.77653
C2,0.628622,0.797245
C2,0.563425,0.814694
C2,0.594822,0.788997
C2,0.620263,0.797406
C2,0.635502,0.840212
C2,0.63471,0.800754
C2,0.639805,0.772978
C2,0.604542,0.810961
C2,0.633165,0.784923
C2,0.644402,0.806805
C2,0.604851,0.710966
C2,0.618173,0.739773
C2,0.614937,0.731875
C2,0.598404,0.730266
C2,0.578933,0.757444
C2,0.628314,0.75749
C2,0.597178,0.72292
C2,0.609144,0.722749
C2,0.625693,0.685953
C2,0.686438,0.730683
C2,0.633143,0.751873
C2,0.633912,0.720979
C2,0.634391,0.739611
C2,0.662458,0.695385
C2,0.652695,0.658891
C2,0.657358,0.716722
C2,0.619532,0.637772
C2,0.700092,0.707862
C2,0.640492,0.673546
C2,0.666576,0.687572
C2,0.671178,0.689249
C2,0.718274,0.683351
C2,0.741559,0.695095
C2,0.687367,0.654385
C2,0.687462,0.622153
C2,0.777839,0.678567
C2,0.796827,0.671614
C2,0.761735,0.635394
C2,0.757409,0.664262
C2,0.728743,0.671315
C2,0.757855,0.617851
C2,0.741345,0.660381
C2,0.713999,0.657424
C2,0.76044,0.703329
C2,0.795593,0.674529
C2,0.735699,0.650337
C2,0.74968,0.631169
C2,0.768396,0.715533
C2,0.785096,0.669092
C2,0.753069,0.679265
C2,0.767033,0.718297
C2,0.748054,0.769021
C2,0.701218,0.768306
C2,0.729522,0.743863
C2,0.738147,0.792242
C2,0.665717,0.815958
C2,0.719909,0.842013
C2,0.628417,0.802007
C2,0.661311,0.776367
C2,0.609599,0.860261
C2,0.618365,0.812022
C2,0.663094,0.785704
C2,0.629811,0.819135
C2,0.639738,0.801373
C2,0.657786,0.834194
C2,0.623273,0.824944
C2,0.641681,0.836975
C2,0.61832,0.829278
C2,0.583795,0.80937
C2,0.608112,0.748172
C2,0.630071,0.787329
C2,0.555675,0.754035
C2,0.566066,0.764296
C2,0.619538,0.758783
C2,0.587411,0.754065
C2,0.613801,0.707041
C2,0.66164,0.720402
C2,0.581976,0.698821
C2,0.57145,0.739346
C2,0.651547,0.658124
C2,0.642225,0.63898
C2,0.62141,0.6777
C2,0.641227,0.621867
C2,0.676948,0.598877
C2,0.632882,0.616256
C2,0.691776,0.570522
C2,0.736234,0.631774
C2,0.784386,0.539352
C2,0.77289,0.54219
C2,0.795113,0.59235
C2,0.773294,0.581887
C2,0.856905,0.514764
C2,0.799485,0.512825
C2,0.851342,0.534396
C2,0.835231,0.501425
C2,0.858429,0.578936
C2,0.838737,0.558565
C2,0.914589,0.5882
C2,0.868642,0.524178
C2,0.874986,0.556143
C2,0.849397,0.575737
C2,0.838348,0.592721
C2,0.837615,0.590037
C2,0.830391,0.57309
C2,0.866039,0.616457
C2,0.897058,0.588652
C2,0.867397,0.614856
C2,0.76846,0.746411
C2,0.783196,0.670949
C2,0.825018,0.676507
C2,0.781997,0.692092
C2,0.795743,0.777045
C2,0.759464,0.721695
C2,0.726661,0.715043
C2,0.753362,0.765654
C2,0.6875,0.819017
C2,0.701932,0.797151
C2,0.722065,0.760567
C2,0.723535,0.765291
C2,0.67252,0.758562
C2,0.677754,0.752687
C2,0.682163,0.804772
C2,0.684484,0.817013
C2,0.625534,0.769646
C2,0.650514,0.788976
C2,0.621221,0.755709
C2,0.666498,0.766441
C2,0.603066,0.717396
C2,0.629405,0.718082
C2,0.580699,0.698659
C2,0.663206,0.696478
C2,0.630474,0.71164
C2,0.615448,0.696433
C2,0.621149,0.659345
C2,0.649934,0.68959
C2,0.632987,0.663739
C2,0.659781,0.619357
C2,0.643113,0.665156
C2,0.608777,0.627618
C2,0.655112,0.659815
C2,0.636086,0.656363
C2,0.640594,0.600604
C2,0.651077,0.640455
C2,0.698437,0.562009
C2,0.670446,0.567436
C2,0.737429,0.603943
C2,0.669877,0.592617
C2,0.797496,0.606323
C2,0.761142,0.612802
C2,0.777509,0.563586
C2,0.750904,0.558389
C2,0.798404,0.612549
C2,0.711195,0.60461
C2,0.769693,0.572299
C2,0.754825,0.587116
C2,0.801032,0.592428
C2,0.766386,0.631317
C2,0.721406,0.586391
C2,0.777868,0.574291
C2,0.716834,0.673348
C2,0.733762,0.63909
C2,0.762831,0.649804
C2,0.792098,0.620611
C2,0.741749,0.686152
C2,0.757872,0.686768
C2,0.75618,0.697529
C2,0.747841,0.678137
C2,0.633733,0.724992
C2,0.681066,0.688039
C2,0.665273,0.71632
C2,0.662816,0.677839
C2,0.640108,0.697964
C2,0.688871,0.683359
C2,0.674257,0.677739
C2,0.653712,0.687042
C3,0.827402,0.430348
C3,0.76132,0.456869
C3,0.766459,0.392181
C3,0.781224,0.443546
C3,0.723624,0.428833
C3,0.741519,0.393981
C3,0.716212,0.448479
C3,0.708551,0.454102
C3,0.622669,0.41654
C3,0.553343,0.406388
C3,0.565474,0.429364
C3,0.613627,0.377634
C3,0.562481,0.396448
C3,0.587669,0.433801
C3,0.481118,0.375381
C3,0.54992,0.386639
C3,0.485377,0.387135
C3,0.487731,0.390581
C3,0.455159,0.379985
C3,0.500731,0.324772
C3,0.465632,0.341722
C3,0.456907,0.275357
C3,0.44505,0.384806
C3,0.450176,0.306563
C3,0.462011,0.279082
C3,0.426967,0.34337
C3,0.490937,0.346299
C3,0.389649,0.309497
C3,0.426334,0.288856
C3,0.508701,0.279193
C3,0.479324,0.274577
C3,0.455813,0.291693
C3,0.504384,0.225505
C3,0.484534,0.253876
C3,0.526462,0.22651
C3,0.507323,0.232234
C3,0.561583,0.189045
C3,0.558538,0.219854
C3,0.556992,0.203914
C3,0.585454,0.208751
C3,0.669465,0.214646
C3,0.687634,0.19951
C3,0.730247,0.214357
C3,0.65747,0.177054
C3,0.775953,0.257967
C3,0.796198,0.183532
C3,0.786406,0.220063
C3,0.789209,0.179466
C3,0.843842,0.288134
C3,0.855316,0.234966
C3,0.839162,0.259128
C3,0.859533,0.286587
C3,0.841826,0.328582
C3,0.789343,0.343163
C3,0.858054,0.334013
C3,0.841961,0.297622
C3,0.797458,0.367144
C3,0.854915,0.404525
C3,0.803132,0.340765
C3,0.834392,0.352621
C3,0.844738,0.372482
C3,0.838747,0.373896
C3,0.841624,0.392693
C3,0.843711,0.347382
C3,0.792518,0.430688
C3,0.82676,0.374947
C3,0.814608,0.385525
C3,0.831437,0.391865
C3,0.72669,0.442485
C3,0.719155,0.391987
C3,0.734583,0.431784
C3,0.770963,0.41073
C3,0.683592,0.382772
C3,0.691457,0.417864
C3,0.664096,0.412855
C3,0.710748,0.378353
C3,0.612251,0.364362
C3,0.602986,0.350011
C3,0.578838,0.352297
C3,0.580292,0.35668
C3,0.569406,0.322733
C3,0.58065,0.338102
C3,0.585472,0.331717
C3,0.589027,0.34021
C3,0.549163,0.291698
C3,0.541856,0.296311
C3,0.547995,0.296891
C3,0.572446,0.302082
C3,0.567137,0.273714
C3,0.538341,0.274144
C3,0.555287,0.279783
C3,0.5541,0.293471
C3,0.59294,0.247922
C3,0.634456,0.227449
C3,0.655676,0.279401
C3,0.605204,0.249601
C3,0.689191,0.311197
C3,0.68113,0.270986
C3,0.703033,0.317546
C3,0.649119,0.244433
C3,0.754187,0.277046
C3,0.765952,0.300304
C3,0.803934,0.242751
C3,0.790748,0.321414
C3,0.762473,0.31145
C3,0.756881,0.279013
C3,0.782823,0.322022
C3,0.789473,0.291028
C3,0.713145,0.393607
C3,0.709677,0.335835
C3,0.714967,0.37349
C3,0.761629,0.3586
C3,0.677344,0.422619
C3,0.665817,0.411793
C3,0.660489,0.372519
C3,0.64939,0.396474
C3,0.606486,0.377953
C3,0.565139,0.414354
C3,0.569619,0.374483
C3,0.582913,0.421213
C3,0.498145,0.390956
C3,0.499372,0.386862
C3,0.493749,0.35044
C3,0.500929,0.369336
C3,0.404561,0.326366
C3,0.451782,0.37807
C3,0.470569,0.328699
C3,0.468386,0.379786
C3,0.496498,0.331765
C3,0.444,0.3151
C3,0.473982,0.275479
C3,0.456991,0.355868
C3,0.543405,0.288896
C3,0.569135,0.273898
C3,0.578635,0.219352
C3,0.5749,0.263309
C3,0.644838,0.316162
C3,0.61449,0.302941
C3,0.62228,0.295707
C3,0.690375,0.271489
C3,0.749719,0.363396
C3,0.661721,0.279056
C3,0.692281,0.294161
C3,0.750778,0.320893
C3,0.73654,0.357757
C3,0.719359,0.398655
C3,0.702443,0.397826
C3,0.749774,0.334347
C3,0.728379,0.408955
C3,0.71432,0.405635
C3,0.685956,0.459346
C3,0.679667,0.40395
C3,0.697931,0.421503
C3,0.721921,0.404345
C3,0.643937,0.419663
C3,0.670325,0.468946
C3,0.626294,0.405908
C3,0.622756,0.409273
C3,0.664683,0.438459
C3,0.632029,0.461729
C3,0.630155,0.428682
C3,0.613054,0.409181
C3,0.585281,0.404141
C3,0.598557,0.395497
C3,0.539843,0.409526
C3,0.494215,0.335009
C3,0.528379,0.387908
C3,0.542361,0.434566
C3,0.486036,0.382624
C3,0.503871,0.376693
C3,0.520214,0.339267
C3,0.449727,0.385759
C3,0.508331,0.40301
C3,0.475224,0.392506
C3,0.508832,0.409312
C3,0.504297,0.373304
C3,0.505371,0.302338
C3,0.546662,0.295941
C3,0.531575,0.326469
C3,0.45532,0.350566
C3,0.523013,0.311509
C3,0.520832,0.30539
C3,0.530915,0.297713
C3,0.528051,0.28456
C3,0.576382,0.315211
C3,0.585461,0.359907
C3,0.624467,0.277481
C3,0.578396,0.375935
C3,0.627105,0.358304
C3,0.599058,0.316381
C3,0.624356,0.326801
C3,0.660225,0.359145
C3,0.689948,0.367215
C3,0.704549,0.368124
C3,0.676702,0.416054
C3,0.670756,0.407432
C3,0.648053,0.401771
C3,0.660449,0.412421
C3,0.681153,0.446077
C3,0.701866,0.429648
C3,0.656877,0.406981
C3,0.625296,0.38418
C3,0.601503,0.414753
C3,0.669052,0.464623
C3,0.598639,0.447495
C3,0.605222,0.497269
C3,0.597809,0.437385
C3,0.577036,0.446337
C3,0.562329,0.476653
C3,0.588086,0.426328
C3,0.544185,0.46397
C3,0.565739,0.450153
C3,0.545044,0.41973
C3,0.522586,0.507227
C3,0.543016,0.443884
C3,0.564916,0.437906
C3,0.522568,0.442377
C3,0.498358,0.466126
C3,0.469908,0.422666
C3,0.541321,0.468427
C3,0.483253,0.397694
C3,0.534691,0.362315
C3,0.488569,0.447485
C3,0.47623,0.365099
C3,0.533529,0.314071
C3,0.500531,0.371241
C3,0.503245,0.323531
C3,0.513461,0.345874
C3,0.516139,0.336741
C3,0.511772,0.325396
C3,0.564485,0.25928
C3,0.495779,0.324623
C3,0.569951,0.317754
C3,0.595956,0.290996
C3,0.580939,0.244155
C3,0.584632,0.312572
C3,0.68162,0.284914
C3,0.679816,0.333893
C3,0.683761,0.316832
C3,0.641494,0.295915
C3,0.751505,0.328201
C3,0.702462,0.313014
C3,0.761565,0.316651
C3,0.811165,0.310482
C3,0.787064,0.412974
C3,0.736814,0.350303
C3,0.73019,0.351458
C3,0.701788,0.38619
C3,0.698863,0.374564
C3,0.731113,0.393209
C3,0.718199,0.370554
C3,0.756396,0.404527
C3,0.738497,0.390279
C3,0.722464,0.399793
C3,0.73416,0.391676
C3,0.727241,0.432909
C3,0.680399,0.420231
C3,0.665192,0.428645
C3,0.633337,0.371723
C3,0.657125,0.497351
C3,0.560502,0.447561
C3,0.538795,0.473866
C3,0.59491,0.509768
C3,0.537659,0.441045
C3,0.450234,0.449545
C3,0.473134,0.441929
C3,0.480305,0.441843
C3,0.456671,0.461787
C3,0.429461,0.3821
C3,0.427974,0.419275
C3,0.453402,0.435968
C3,0.415327,0.401177
C3,0.43322,0.370916
C3,0.4697,0.357966
C3,0.444298,0.408729
C3,0.463212,0.332105
C3,0.491284,0.321031
C3,0.436016,0.343625
C3,0.491414,0.288903
C3,0.462334,0.287881
C3,0.524185,0.33328
C3,0.497548,0.309796
C3,0.507931,0.314296
C3,0.552235,0.3152
C3,0.511764,0.263287
C3,0.554383,0.289363
C3,0.5159,0.273497
C3,0.531586,0.354856
C3,0.651978,0.271608
C3,0.610057,0.239809
C3,0.612473,0.243753
C3,0.640012,0.260534
C3,0.67892,0.280433
C3,0.652176,0.255137
C3,0.701829,0.241631
C3,0.696805,0.253408
C3,0.757509,0.294879
C3,0.71912,0.270057
C3,0.761629,0.302114
C3,0.75241,0.280079
C3,0.766387,0.294623
C3,0.735201,0.340353
C3,0.789873,0.341582
