Class,x,y
C5,0.229492,0.30166
C5,0.187943,0.322094
C5,0.214706,0.32129
C5,0.191251,0.30705
C5,0.178971,0.335509
C5,0.165998,0.323659
C5,0.15884,0.255454
C5,0.165167,0.278323
C5,0.11221,0.269138
C5,0.0920676,0.240679
C5,0.0903039,0.213034
C5,0.0746363,0.205806
C5,0.140242,0.148729
C5,0.126426,0.121126
C5,0.0670428,0.125429
C5,0.163288,0.125491
C5,0.155499,0.121534
C5,0.183754,0.11608
C5,0.184143,0.120901
C5,0.200498,0.127491
C5,0.254923,0.144466
C5,0.246289,0.116691
C5,0.238036,0.145849
C5,0.276148,0.138214
C5,0.282532,0.148216
C5,0.29161,0.20126
C5,0.305075,0.159279
C5,0.3196,0.221543
C5,0.297957,0.231876
C5,0.285161,0.238796
C5,0.278981,0.240272
C5,0.231104,0.271632
C5,0.237061,0.252225
C5,0.189136,0.251621
C5,0.200203,0.230589
C5,0.231584,0.245562
C5,0.230693,0.229631
C5,0.232067,0.205488
C5,0.199813,0.19562
C5,0.255355,0.190844
C5,0.244625,0.166174
C5,0.28072,0.197373
C5,0.261976,0.180329
C5,0.246902,0.196427
C5,0.240295,0.210012
C5,0.1902,0.2092
C5,0.194978,0.16514
C5,0.192836,0.167054
C5,0.198696,0.185508
C5,0.183978,0.182275
C5,0.186418,0.190683
C5,0.239613,0.190636
C5,0.243171,0.176907
C5,0.246676,0.176457
C5,0.267785,0.20098
C5,0.22405,0.161755
C5,0.22058,0.175386
C5,0.217207,0.199457
C5,0.158117,0.189581
C1,0.299498,0.801292
C1,0.320073,0.824192
C1,0.277353,0.818239
C1,0.250959,0.86882
C1,0.230077,0.784652
C1,0.264955,0.77996
C1,0.188703,0.760839
C1,0.268218,0.80618
C1,0.186638,0.712443
C1,0.223699,0.807618
C1,0.187394,0.608367
C1,0.148903,0.739349
C1,0.193522,0.554473
C1,0.150796,0.67546
C1,0.230622,0.607776
C1,0.23566,0.633567
C1,0.135133,0.560133
C1,0.260607,0.595583
C1,0.297533,0.610939
C1,0.201604,0.573893
C1,0.309387,0.594849
C1,0.284689,0.564044
C1,0.347141,0.575423
C1,0.272817,0.688
C1,0.340975,0.549449
C1,0.28788,0.673583
C1,0.291297,0.645585
C1,0.44936,0.605795
C1,0.403068,0.714754
C1,0.416972,0.731875
C1,0.389051,0.668432
C1,0.319046,0.695306
C1,0.457454,0.78443
C1,0.383579,0.718364
C1,0.393659,0.820533
C1,0.398896,0.736242
C1,0.317257,0.818324
C1,0.379731,0.749072
C1,0.240014,0.800624
C1,0.237812,0.763371
C1,0.318128,0.814445
C1,0.223588,0.841399
C1,0.254565,0.845311
C1,0.240125,0.790654
C1,0.218999,0.775429
C1,0.221579,0.68625
C1,0.15874,0.790935
C1,0.143913,0.81145
C1,0.052975,0.702651
C1,0.109004,0.707751
C1,0.170947,0.66973
C1,0.139452,0.69978
C1,0.205837,0.541936
C1,0.235542,0.600423
C1,0.187534,0.637986
C1,0.158307,0.50933
C1,0.262732,0.544741
C1,0.215979,0.495408
C1,0.304893,0.536495
C1,0.200771,0.44024
C1,0.288246,0.488143
C1,0.298153,0.497034
C1,0.199911,0.519578
C1,0.358983,0.497431
C1,0.214301,0.556499
C1,0.297945,0.549956
C1,0.329506,0.599017
C1,0.361653,0.605519
C1,0.34196,0.546928
C1,0.340476,0.612008
C1,0.408661,0.642004
C1,0.340664,0.54645
C1,0.366709,0.649543
C1,0.455346,0.557397
C1,0.318726,0.647162
C1,0.347277,0.667844
C1,0.373629,0.698881
C1,0.4285,0.71443
C1,0.358212,0.788978
C1,0.377228,0.725031
C1,0.325502,0.822286
C1,0.329069,0.808797
C1,0.332886,0.547726
C1,0.228264,0.527676
C1,0.343487,0.402748
C1,0.395541,0.563645
C1,0.263222,0.494734
C1,0.410985,0.508883
C1,0.398699,0.474506
C1,0.403095,0.482015
C1,0.440677,0.427187
C1,0.465657,0.42576
C1,0.516359,0.411314
C1,0.50961,0.530809
C1,0.46008,0.474638
C1,0.386872,0.505636
C1,0.476709,0.393464
C1,0.493775,0.477923
C1,0.496487,0.53123
C1,0.5607,0.520008
C1,0.444041,0.486219
C1,0.56497,0.443854
C1,0.580268,0.415887
C1,0.440585,0.382908
C1,0.569395,0.489549
C1,0.592011,0.540653
C1,0.557512,0.404103
C1,0.500481,0.439194
C1,0.558673,0.484416
C1,0.556592,0.46918
C1,0.436246,0.630406
C1,0.439551,0.567677
C2,0.727422,0.370372
C2,0.6456,0.302017
C2,0.658913,0.265677
C2,0.606262,0.331067
C2,0.662819,0.390748
C2,0.579043,0.297659
C2,0.546743,0.305757
C2,0.54975,0.278997
C2,0.593023,0.267074
C2,0.573665,0.231497
C2,0.650909,0.158113
C2,0.609154,0.148335
C2,0.648198,0.141561
C2,0.660886,0.17319
C2,0.689643,0.140109
C2,0.721045,0.162792
C2,0.708464,0.0776062
C2,0.652983,0.196302
C2,0.710336,0.0715674
C2,0.81906,0.129005
C2,0.74665,0.168021
C2,0.781673,0.0647467
C2,0.903565,0.100278
C2,0.817097,0.0693095
C2,0.769095,0.185956
C2,0.799932,0.199427
C2,0.817975,0.223244
C2,0.856142,0.0765877
C2,0.787144,0.195484
C2,0.826443,0.355352
C2,0.791673,0.402587
C2,0.832711,0.32404
C2,0.79139,0.268074
C2,0.781857,0.365248
C2,0.687141,0.347042
C2,0.727071,0.339351
C2,0.770872,0.408435
C2,0.651215,0.414821
C2,0.613276,0.367867
C2,0.639464,0.291181
C2,0.629164,0.343826
C2,0.589315,0.357249
C2,0.651989,0.301603
C2,0.570381,0.337001
C2,0.551388,0.145049
C2,0.58259,0.259575
C2,0.627336,0.170894
C2,0.635123,0.224454
C2,0.604449,0.214094
C2,0.642291,0.148621
C2,0.529901,0.125149
C2,0.622623,0.154337
C2,0.594438,0.120185
C2,0.666363,0.156261
C2,0.687713,0.0913341
C2,0.614046,0.0766766
C2,0.691115,0.133378
C2,0.745612,0.0619488
C2,0.81332,0.13982
C2,0.751929,0.0772393
C2,0.770645,0.217805
C2,0.776427,0.06101
C2,0.823393,0.179919
C2,0.809084,0.137402
C2,0.816581,0.114427
C2,0.834184,0.251777
C2,0.842463,0.309606
C2,0.774786,0.224457
C2,0.817859,0.264018
C2,0.830429,0.298288
C2,0.704759,0.381805
C2,0.81115,0.275856
C2,0.715729,0.246275
C2,0.781403,0.307538
C2,0.766366,0.150922
C2,0.742361,0.257326
C2,0.789877,0.285196
C2,0.812808,0.206211
C2,0.812807,0.245505
C2,0.673865,0.275794
C2,0.84223,0.188475
C2,0.832155,0.295443
C2,0.70194,0.188883
C2,0.669284,0.255887
C2,0.570764,0.200794
C2,0.612889,0.297698
C2,0.568761,0.267359
C2,0.597579,0.252745
C2,0.574082,0.156547
C2,0.599302,0.231548
C2,0.652958,0.167743
C2,0.611785,0.168023
C2,0.587045,0.137531
C2,0.604298,0.239695
C2,0.537282,0.211442
C2,0.56365,0.219051
C2,0.606037,0.25598
C2,0.61284,0.220473
C2,0.57606,0.196721
C2,0.636916,0.188653
C2,0.682157,0.242545
C2,0.628052,0.311678
C2,0.638762,0.320405
C2,0.623899,0.24793
C2,0.549118,0.388602
C2,0.685933,0.350958
C2,0.598532,0.403262
C2,0.539807,0.465008
C2,0.607147,0.384262
C2,0.498196,0.383656
C2,0.486812,0.367044
C2,0.495698,0.415217
C2,0.472434,0.349051
C2,0.444247,0.408892
C2,0.506975,0.48186
C2,0.469952,0.459604
C2,0.485253,0.467665
C2,0.412884,0.488166
C2,0.741221,0.25477
C2,0.71735,0.222027
C2,0.77627,0.262482
C2,0.763698,0.216832
C2,0.66227,0.27366
C2,0.748112,0.234231
C2,0.733743,0.266436
C2,0.718471,0.262829
C2,0.6895,0.303215
C2,0.707277,0.314228
C2,0.722913,0.255751
C2,0.698969,0.291918
C2,0.687179,0.277402
C2,0.679817,0.2688
C2,0.694865,0.30071
C2,0.711149,0.286327
C2,0.640855,0.314071
C2,0.642707,0.24372
C2,0.68424,0.297814
C2,0.666836,0.268958
C2,0.693826,0.281406
C2,0.668588,0.283001
C2,0.676346,0.285378
C2,0.68445,0.321508
C2,0.654809,0.232831
C2,0.668597,0.255016
C2,0.632201,0.244487
C2,0.685163,0.23566
C2,0.67898,0.163053
C2,0.645879,0.246215
C2,0.621173,0.240382
C2,0.602171,0.209499
C2,0.683039,0.172857
C2,0.644057,0.150635
C2,0.72061,0.166598
C2,0.674808,0.19684
C2,0.690681,0.153856
C2,0.708594,0.164542
C2,0.662048,0.140007
C2,0.698131,0.161694
C2,0.721728,0.164113
C2,0.708224,0.167238
C2,0.701323,0.197716
C2,0.715894,0.164951
C2,0.775555,0.141165
C2,0.763333,0.184057
C2,0.800906,0.194671
C2,0.794536,0.163136
C2,0.728239,0.182084
C2,0.785618,0.170719
C2,0.755605,0.124896
C2,0.730759,0.186154
C2,0.767919,0.1908
C2,0.754643,0.200485
C2,0.746884,0.166748
C2,0.743825,0.204653
C2,0.755129,0.212226
C2,0.744959,0.268136
C2,0.775019,0.203285
C2,0.761979,0.210758
C2,0.73821,0.274533
C2,0.772662,0.283693
C2,0.746943,0.219587
C2,0.766408,0.258255
C2,0.662483,0.268348
C2,0.724572,0.300551
C2,0.717688,0.298864
C2,0.682019,0.318391
C2,0.697183,0.301672
C2,0.684698,0.317987
C2,0.721425,0.295426
C2,0.690422,0.337411
C2,0.653664,0.248873
C2,0.685033,0.274088
C2,0.698769,0.276987
C2,0.669455,0.291581
C2,0.670426,0.218613
C2,0.693151,0.249262
C2,0.683461,0.233853
C2,0.650379,0.21357
C2,0.68973,0.203289
C2,0.688464,0.210253
C2,0.693531,0.172559
C2,0.670949,0.215929
C2,0.688281,0.128444
C2,0.741396,0.171538
C2,0.734776,0.194576
C2,0.718064,0.161499
C2,0.772031,0.139775
C2,0.758389,0.180305
C2,0.780168,0.153391
C2,0.741936,0.177714
C2,0.714149,0.183229
C2,0.747736,0.203805
C2,0.734526,0.185111
C2,0.778674,0.219574
C2,0.797302,0.21797
C2,0.721989,0.192753
C2,0.81732,0.194292
C2,0.774438,0.215724
C2,0.724992,0.224119
C2,0.814522,0.257414
C2,0.749637,0.231999
C2,0.724863,0.22149
C2,0.806727,0.281719
C2,0.786735,0.275022
C2,0.784789,0.269433
C2,0.751322,0.28884
C2,0.761788,0.301937
C2,0.677594,0.246137
C2,0.725473,0.308372
C2,0.763513,0.292147
C2,0.679012,0.293184
C2,0.68422,0.290032
C2,0.683172,0.318898
C2,0.694104,0.315926
C2,0.666579,0.303887
C2,0.703174,0.320186
C2,0.72251,0.315002
C2,0.675091,0.32899
C2,0.632531,0.292525
C2,0.660067,0.295869
C2,0.628186,0.306134
C2,0.649598,0.320875
C2,0.656275,0.353171
C2,0.627881,0.273113
C2,0.671139,0.27045
C2,0.681091,0.2868
C2,0.647335,0.282507
C2,0.678473,0.284865
C2,0.704431,0.264634
C2,0.649172,0.260678
C2,0.688235,0.26056
C2,0.673891,0.218217
C2,0.677111,0.219223
C2,0.732523,0.266223
C2,0.72603,0.172574
C2,0.728219,0.115454
C2,0.729462,0.153699
C2,0.752603,0.208351
C2,0.753402,0.168478
C2,0.747933,0.247028
C2,0.750962,0.198923
C2,0.74264,0.211808
C2,0.772682,0.156986
C2,0.725571,0.167411
C2,0.724893,0.168738
C2,0.766562,0.161878
C2,0.792672,0.187116
C2,0.75245,0.175465
C2,0.779955,0.194376
C2,0.732406,0.188177
C2,0.777433,0.227431
C2,0.74751,0.192505
C2,0.753569,0.209667
C2,0.785819,0.244292
C2,0.72051,0.276624
C2,0.726857,0.216229
C2,0.735883,0.238726
C2,0.725841,0.243257
C2,0.687074,0.2759
C2,0.681686,0.257838
C2,0.683522,0.214873
C2,0.690003,0.250637
C2,0.693947,0.262713
C2,0.703103,0.273172
C2,0.705418,0.229678
C2,0.687748,0.23833
C2,0.700387,0.226966
C2,0.710988,0.267081
C2,0.712542,0.221147
C2,0.681563,0.217287
C2,0.740811,0.242473
C2,0.689601,0.224238
C2,0.73508,0.256624
C2,0.756766,0.20415
C2,0.709561,0.285044
C2,0.724193,0.262614
C2,0.727328,0.174624
C2,0.723129,0.222252
C2,0.604158,0.25588
C2,0.589267,0.247859
C2,0.625275,0.236045
C2,0.621165,0.27509
C2,0.65958,0.196482
C2,0.649101,0.25241
C2,0.595716,0.254064
C2,0.634446,0.247792
C1,0.306782,0.718533
C1,0.354912,0.672078
C1,0.29076,0.678835
C1,0.304249,0.615123
C1,0.319565,0.672394
C1,0.29713,0.694091
C1,0.331326,0.682958
C1,0.27942,0.684461
C1,0.232585,0.680275
C1,0.2693,0.719258
C1,0.281309,0.686991
C1,0.2752,0.714535
C1,0.230163,0.722702
C1,0.226894,0.693037
C1,0.256448,0.698981
C1,0.21548,0.754794
C1,0.307119,0.724315
C1,0.218297,0.691675
C1,0.25594,0.714259
C1,0.208396,0.684123
C1,0.253263,0.63301
C1,0.251108,0.646923
C1,0.237026,0.646284
C1,0.268681,0.584017
C1,0.198426,0.637963
C1,0.247375,0.576297
C1,0.237414,0.664911
C1,0.22286,0.637378
C1,0.235418,0.645787
C1,0.262424,0.608937
C1,0.263713,0.606761
C1,0.233425,0.635553
C1,0.303251,0.617681
C1,0.274504,0.60081
C1,0.280906,0.622428
C1,0.26093,0.585014
C1,0.325961,0.596959
C1,0.335635,0.62122
C1,0.354491,0.652051
C1,0.260744,0.658391
C1,0.328809,0.659707
C1,0.292935,0.686124
C1,0.324091,0.667593
C1,0.31265,0.647498
C1,0.336318,0.690392
C1,0.333682,0.6915
C1,0.283099,0.733984
C1,0.317402,0.700237
C1,0.26473,0.69485
C1,0.307163,0.698153
C1,0.279584,0.68986
C1,0.275482,0.738159
C1,0.283725,0.729417
C1,0.305661,0.741612
C1,0.263286,0.757752
C1,0.251403,0.750125
C1,0.239291,0.738909
C1,0.235327,0.811446
C1,0.256866,0.748876
C1,0.174283,0.731416
C1,0.15447,0.708165
C1,0.256178,0.725384
C1,0.205693,0.711718
C1,0.247642,0.73161
C1,0.169556,0.664677
C1,0.185034,0.67857
C1,0.204839,0.636293
C1,0.19924,0.668073
C1,0.203953,0.655861
C1,0.246609,0.670558
C1,0.195406,0.638883
C1,0.216645,0.624376
C1,0.294056,0.541592
C1,0.304977,0.569125
C1,0.305833,0.603191
C1,0.300182,0.578608
C1,0.336645,0.600567
C1,0.289366,0.571684
C1,0.321441,0.589721
C1,0.322954,0.59879
C1,0.358573,0.647263
C1,0.387795,0.629195
C1,0.306162,0.66919
C1,0.379909,0.639303
C1,0.329131,0.670852
C1,0.313966,0.644668
C1,0.288583,0.684493
C1,0.326224,0.614022
C1,0.313692,0.698754
C1,0.297243,0.649331
C1,0.329746,0.665205
C1,0.298488,0.680526
C1,0.292545,0.635401
C1,0.289348,0.675438
C1,0.269681,0.689119
C1,0.279186,0.683077
C1,0.295017,0.679052
C1,0.310336,0.603841
C1,0.299349,0.638672
C1,0.289208,0.681551
C1,0.228311,0.585793
C1,0.297971,0.618731
C1,0.29572,0.633128
C1,0.306187,0.60894
C1,0.284215,0.608278
C1,0.336489,0.569875
C1,0.357185,0.611803
C1,0.320939,0.542255
C1,0.341106,0.602683
C1,0.348767,0.585699
C1,0.294465,0.596127
C1,0.34369,0.611159
C1,0.334142,0.590941
C1,0.386876,0.583787
C1,0.399609,0.637081
C1,0.346388,0.605045
C1,0.349894,0.636871
C1,0.350269,0.652928
C1,0.33057,0.653625
C1,0.362107,0.624577
C1,0.328855,0.661581
C1,0.417888,0.645855
C1,0.378428,0.654646
C1,0.345515,0.626736
C1,0.223472,0.693717
C1,0.260961,0.745278
C1,0.245167,0.723952
C1,0.305529,0.715884
C1,0.256212,0.729248
C1,0.244337,0.742759
C1,0.288897,0.717832
C1,0.264701,0.708365
C1,0.243947,0.681815
C1,0.243319,0.75386
C1,0.261792,0.70481
C1,0.232345,0.745677
C1,0.258654,0.705337
C1,0.241596,0.701473
C1,0.256108,0.711501
C1,0.218985,0.66463
C1,0.201362,0.618448
C1,0.200347,0.650024
C1,0.217265,0.65642
C1,0.187377,0.635587
C1,0.219184,0.586454
C1,0.216252,0.598543
C1,0.259649,0.622827
C1,0.219223,0.621606
C1,0.328226,0.573442
C1,0.28596,0.563684
C1,0.258636,0.589767
C1,0.314595,0.61723
C1,0.298892,0.605427
C1,0.310522,0.64352
C1,0.316249,0.613077
C1,0.302766,0.613033
C1,0.307283,0.670313
C1,0.318683,0.642507
C1,0.296731,0.654421
C1,0.320212,0.653487
C1,0.32165,0.701255
C1,0.315362,0.653839
C1,0.307792,0.665726
C1,0.351304,0.687152
C1,0.2239,0.683118
C1,0.254013,0.649378
C1,0.289062,0.689782
C1,0.280011,0.700006
C1,0.249413,0.71627
C1,0.233658,0.682888
C1,0.19504,0.685926
C1,0.264351,0.65496
C1,0.217845,0.685694
C1,0.222842,0.685397
C1,0.222468,0.6363
C1,0.232005,0.649859
C1,0.273019,0.597687
C1,0.260687,0.662968
C1,0.249538,0.659402
C1,0.277204,0.62177
C1,0.270561,0.58774
C1,0.333399,0.5846
C1,0.376678,0.610957
C1,0.360268,0.644178
C1,0.295369,0.674168
C1,0.336916,0.652175
C1,0.326812,0.590441
C1,0.325414,0.622535
C1,0.312994,0.70215
C1,0.30868,0.668315
C1,0.321744,0.632077
C1,0.303616,0.62608
C1,0.304967,0.696546
C1,0.293395,0.671459
C1,0.23702,0.695894
C1,0.315647,0.680484
C1,0.249695,0.718
C1,0.282586,0.737133
C1,0.288902,0.748498
C1,0.27104,0.704546
C1,0.306763,0.692664
C1,0.313859,0.704718
C1,0.264579,0.707597
C1,0.255705,0.720955
C1,0.271055,0.713779
C1,0.287811,0.662189
C1,0.274844,0.723101
C1,0.238082,0.708522
C1,0.289734,0.692219
C1,0.28785,0.731747
C1,0.33434,0.671681
C1,0.309222,0.699021
C1,0.259443,0.721608
C1,0.257018,0.69201
C1,0.221716,0.680798
C1,0.2624,0.684383
C1,0.24652,0.679746
C1,0.25094,0.674537
C1,0.251591,0.676179
C1,0.186616,0.663145
C1,0.283299,0.684921
C1,0.237218,0.664797
C1,0.220798,0.6678
C1,0.262149,0.636188
C1,0.25408,0.618095
C1,0.243336,0.667068
C1,0.235736,0.648818
C1,0.264733,0.69451
C1,0.307333,0.612222
C1,0.285817,0.650092
C1,0.335193,0.663102
C1,0.286457,0.654418
C1,0.32286,0.65534
C1,0.323087,0.675408
C1,0.327572,0.685467
C1,0.291394,0.665588
C1,0.316731,0.63408
C1,0.316482,0.680879
C1,0.328023,0.70505
C1,0.284719,0.634138
C1,0.295454,0.665721
C1,0.356301,0.712794
C1,0.307014,0.661307
C1,0.338492,0.680182
C1,0.27203,0.730023
C1,0.257271,0.698729
C1,0.237771,0.692744
C1,0.271486,0.705498
C1,0.272954,0.667686
C1,0.236151,0.717133
C1,0.264854,0.690973
C1,0.244242,0.711486
C1,0.259975,0.685413
C1,0.28297,0.680218
C1,0.294475,0.674761
C1,0.285847,0.682242
C1,0.264707,0.705212
C1,0.267044,0.696314
C1,0.273944,0.621564
C1,0.267536,0.693663
