Class,x,y
C1,0.876974,0.876712
C1,0.907398,0.970564
C1,0.950089,0.942952
C1,0.941018,0.951079
C1,0.916798,0.891818
C1,0.863407,0.88419
C1,0.938022,0.922279
C1,0.917292,0.89091
C1,0.885548,0.935675
C1,0.875991,0.964417
C1,0.898211,0.861607
C1,0.893117,0.953835
C1,0.896232,0.957355
C1,0.933171,0.961925
C1,0.897834,0.935289
C1,0.929861,0.957404
C1,0.91375,0.926539
C1,0.940497,0.9115
C1,0.884798,0.912419
C1,0.908752,0.908843
C1,0.927725,0.875481
C1,0.936786,0.921258
C1,0.957963,0.866022
C1,0.939418,0.835875
C1,0.924329,0.88485
C1,0.864654,0.910888
C1,0.925463,0.793374
C1,0.917832,0.80792
C1,0.921744,0.822183
C1,0.981903,0.843787
C1,0.923017,0.802364
C1,0.860289,0.704076
C1,0.921707,0.797747
C1,0.926112,0.784255
C1,0.944269,0.836801
C1,0.946582,0.773255
C1,0.922601,0.738445
C1,0.900228,0.770744
C1,0.970617,0.761698
C1,0.923922,0.691073
C1,0.880739,0.765276
C1,0.911136,0.738784
C1,0.928508,0.690737
C1,0.936298,0.70024
C1,0.903446,0.677654
C1,0.872188,0.703365
C1,0.929535,0.731716
C1,0.939286,0.668293
C1,0.920776,0.730865
C1,0.940333,0.688341
C1,0.917822,0.656194
C1,0.91124,0.680017
C1,0.903754,0.696166
C1,0.892049,0.609736
C1,0.92099,0.625357
C1,0.954881,0.667475
C1,0.943776,0.651154
C1,0.893158,0.659773
C1,0.933198,0.694506
C1,0.972012,0.591955
C1,0.948539,0.65385
C1,0.914144,0.56326
C1,0.907109,0.61361
C1,0.90153,0.592038
C1,0.931533,0.620661
C1,0.9128,0.613456
C1,0.952037,0.57537
C1,0.952731,0.564367
C1,0.860175,0.556339
C1,0.955492,0.598035
C1,0.953215,0.606001
C1,0.947009,0.518008
C1,0.90961,0.632543
C1,0.939548,0.560405
C1,0.916184,0.545979
C1,0.854431,0.548579
C1,0.868284,0.510896
C1,0.87689,0.552226
C1,0.942204,0.516846
C1,0.884892,0.479739
C1,0.913916,0.529286
C1,0.929984,0.522894
C1,0.918201,0.44211
C1,0.896995,0.500466
C1,0.892502,0.474599
C1,0.886038,0.456811
C1,0.883889,0.461614
C1,0.909806,0.472873
C1,0.87976,0.449537
C1,0.945123,0.516626
C1,0.925518,0.423573
C1,0.906519,0.392333
C1,0.894492,0.441054
C1,0.917443,0.447118
C1,0.918656,0.435265
C1,0.933558,0.381964
C1,0.884675,0.400635
C1,0.88415,0.422805
C1,0.885592,0.311295
C1,0.869933,0.363058
C1,0.906753,0.405569
C1,0.867529,0.311028
C1,0.867535,0.275287
C1,0.899788,0.329274
C1,0.889342,0.34965
C1,0.89587,0.363128
C1,0.957402,0.278985
C1,0.885362,0.274454
C1,0.88975,0.269029
C1,0.921341,0.28722
C1,0.961281,0.304316
C1,0.919372,0.255254
C1,0.919673,0.276177
C1,0.870633,0.278092
C1,0.901916,0.232927
C1,0.864043,0.232745
C1,0.91975,0.265464
C1,0.925714,0.250155
C1,0.916934,0.245973
C1,0.955384,0.220172
C1,0.880316,0.250916
C1,0.893056,0.211287
C1,0.900378,0.198533
C1,0.871098,0.162408
C1,0.883695,0.258592
C1,0.893238,0.219908
C1,0.929183,0.148522
C1,0.889685,0.143822
C1,0.868872,0.174938
C1,0.970066,0.212188
C1,0.852958,0.105203
C1,0.882182,0.148616
C1,0.885435,0.168474
C1,0.902848,0.206194
C1,0.93282,0.0763202
C1,0.91293,0.120417
C1,0.965547,0.143954
C1,0.923625,0.0956547
C1,0.954836,0.0777477
C1,0.916726,0.143992
C1,0.867765,0.0283621
C1,0.963852,0.128824
C1,0.901458,0.100546
C1,0.898177,0.095905
C1,0.927693,0.136607
C1,0.941468,0.0681925
C1,0.935368,0.0767577
C1,0.924465,0.0833221
C1,0.922595,0.106655
C1,0.959643,0.0957991
C1,0.924179,0.0700428
C1,0.905683,0.0405821
C1,0.913337,0.0293237
C1,0.896274,0.0798469
C1,0.959789,0.0958855
C1,0.867503,0.00181346
C1,0.920071,0.00186435
C1,0.96732,0.0366657
C1,0.951062,0.0323473
C1,0.907578,0.0381339
C1,0.949498,0.0276181
C1,0.915716,0.0548532
C1,0.878995,0.00245671
C1,0.885246,0.0829534
C1,0.892173,0.0488413
C1,0.88631,0.0406775
C1,0.851863,0.0226091
C1,0.898461,0.0530382
C1,0.896054,0.0817773
C1,0.845315,0.00985933
C1,0.902607,0.0502105
C1,0.820818,0.0591141
C1,0.815852,0.0922283
C1,0.771874,0.0117135
C1,0.771362,0.0368924
C1,0.753227,0.0701326
C1,0.685108,0.00975524
C1,0.757285,0.00559584
C1,0.7688,0.0503209
C1,0.669033,0.0429641
C1,0.709949,0.0348262
C1,0.684727,0.112827
C1,0.705763,0.00411019
C1,0.673855,0.0720419
C1,0.626597,0.0323488
C1,0.633963,0.0275812
C1,0.637002,0.0499573
C1,0.664703,0.0877631
C1,0.667959,0.0424189
C1,0.620973,0.0220935
C1,0.639284,0.0639344
C1,0.582566,0.112024
C1,0.588172,0.0622959
C1,0.596161,0.05237
C1,0.600102,0.0333407
C1,0.633915,0.0433431
C1,0.561186,0.0559877
C1,0.549798,0.0295901
C1,0.610169,0.06527
C1,0.599394,0.0601184
C1,0.537177,0.0443468
C1,0.518727,0.106923
C1,0.523308,0.018191
C1,0.474622,0.0628801
C1,0.509449,0.0863268
C1,0.507573,0.0704914
C1,0.475174,0.0210843
C1,0.490862,0.0258827
C1,0.486891,0.045931
C1,0.502336,0.035087
C1,0.423283,0.0557993
C1,0.361916,0.0241629
C1,0.419996,0.0422277
C1,0.433841,5.03202e-05
C1,0.374724,0.0435495
C1,0.380661,0.0711114
C1,0.382113,0.0539735
C1,0.425589,0.0423555
C1,0.38076,0.0966083
C1,0.373467,0.0479415
C1,0.352255,0.0614284
C1,0.282227,0.027619
C1,0.378641,0.066466
C1,0.326664,0.0460935
C1,0.301546,0.0612748
C1,0.268484,0.0010226
C1,0.269226,0.0302615
C1,0.288923,0.0553027
C1,0.272497,0.0302762
C1,0.258854,0.0151405
C1,0.241893,0.0263602
C1,0.223161,0.00811936
C1,0.21187,0.027135
C1,0.179524,0.0981983
C1,0.243874,0.0417721
C1,0.191511,0.0187022
C1,0.20034,0.0537717
C1,0.216095,0.0189426
C1,0.139649,0.0338024
C1,0.152681,0.0485363
C1,0.149235,0.0473936
C1,0.134919,0.0462022
C1,0.130268,0.0760454
C1,0.122487,0.00853379
C1,0.132292,0.0293775
C1,0.107174,0.0111019
C1,0.160578,0.0113562
C1,0.120896,0.0757512
C1,0.116439,0.0507336
C1,0.0630772,0.013965
C1,0.0844617,0.0327187
C1,0.0458831,0.0291253
C1,0.12065,0.00511318
C1,0.0785381,0.025868
C1,0.059774,0.0440184
C1,0.0889909,0.056442
C1,0.113651,0.0914047
C1,0.0412738,0.0151585
C1,0.0828011,0.0918797
C1,0.0669167,0.0452686
C1,0.0820394,0.0603619
C1,0.0949143,0.00802351
C1,0.0706816,0.0358678
C1,0.0737308,0.0324533
C1,0.0353591,0.0630255
C1,0.0803835,0.106193
C1,0.067033,0.0698819
C1,0.060138,0.0580526
C1,0.0684961,0.123435
C1,0.0807394,0.10301
C1,0.0588406,0.126386
C1,0.0730626,0.10012
C1,0.111831,0.204331
C1,0.083943,0.190936
C1,0.110867,0.223512
C1,0.102383,0.194541
C1,0.124165,0.32355
C1,0.114605,0.319062
C1,0.116799,0.246287
C1,0.101694,0.259843
C1,0.13114,0.330233
C1,0.184233,0.291021
C1,0.104122,0.361194
C1,0.149001,0.345789
C1,0.111981,0.344658
C1,0.0961944,0.305396
C1,0.111249,0.350064
C1,0.194007,0.354225
C1,0.196702,0.360019
C1,0.0972693,0.326551
C1,0.132658,0.333085
C1,0.182014,0.324859
C1,0.174417,0.396474
C1,0.14702,0.344936
C1,0.146158,0.392109
C1,0.175558,0.427981
C1,0.156934,0.436949
C1,0.0853271,0.368909
C1,0.15654,0.464158
C1,0.165899,0.420068
C1,0.112436,0.444831
C1,0.111751,0.459149
C1,0.130394,0.464747
C1,0.134348,0.446931
C1,0.163918,0.475156
C1,0.135237,0.466818
C1,0.138214,0.453173
C1,0.150044,0.476972
C1,0.152662,0.533333
C1,0.138261,0.567739
C1,0.156907,0.599317
C1,0.220771,0.595877
C1,0.164549,0.54373
C1,0.166668,0.609861
C1,0.112533,0.54069
C1,0.131011,0.55155
C1,0.111078,0.619825
C1,0.183759,0.643131
C1,0.149962,0.571321
C1,0.133042,0.606907
C1,0.125648,0.676144
C1,0.145652,0.660025
C1,0.137813,0.623176
C1,0.127891,0.635545
C1,0.157637,0.722664
C1,0.14424,0.690816
C1,0.0756992,0.724478
C1,0.182689,0.67165
C1,0.114582,0.729628
C1,0.089691,0.668572
C1,0.0953442,0.641875
C1,0.120296,0.649306
C1,0.123878,0.725586
C1,0.0728699,0.699835
C1,0.0989931,0.708223
C1,0.101117,0.75949
C1,0.0476191,0.76008
C1,0.139088,0.734634
C1,0.11573,0.731429
C1,0.158346,0.730745
C1,0.0839879,0.725817
C1,0.0938521,0.751209
C1,0.100374,0.737228
C1,0.157708,0.713891
C1,0.100849,0.702755
C1,0.0678777,0.713139
C1,0.108091,0.693289
C1,0.0466393,0.708546
C1,0.0369023,0.63903
C1,0.0720394,0.698067
C1,0.0930509,0.705968
C1,0.112968,0.653163
C1,0.0898429,0.57446
C1,0.101165,0.573555
C1,0.0728252,0.59247
C1,0.0954976,0.598654
C1,0.065779,0.537687
C1,0.0349354,0.589278
C1,0.139637,0.513416
C1,0.0672699,0.515518
C1,0.163126,0.550303
C1,0.0953178,0.504265
C1,0.0564021,0.493369
C1,0.120832,0.50653
C1,0.079968,0.450551
C1,0.0975258,0.458115
C1,0.0618975,0.470744
C1,0.0891806,0.47324
C1,0.0811991,0.477907
C1,0.0457846,0.411059
C1,0.0485146,0.461197
C1,0.0850101,0.41443
C1,0.111404,0.37134
C1,0.0445979,0.383977
C1,0.122448,0.385514
C1,0.0816894,0.411154
C1,0.0254182,0.421307
C1,0.071252,0.389718
C1,0.047202,0.433209
C1,0.10002,0.421828
C1,0.0485395,0.345823
C1,0.126051,0.33568
C1,0.0794993,0.435449
C1,0.0564024,0.369078
C1,0.0607189,0.342269
C1,0.0567648,0.342145
C1,0.0859476,0.343482
C1,0.0340799,0.363512
C1,0.0998366,0.346377
C1,0.0776145,0.291262
C1,0.0846329,0.281613
C1,0.102113,0.27337
C1,0.0737599,0.293282
C1,0.101493,0.25312
C1,0.0334169,0.270644
C1,0.0772175,0.283245
C1,0.0452505,0.266159
C1,0.086231,0.240435
C1,0.10977,0.244763
C1,0.0677486,0.151644
C1,0.0679341,0.171752
C1,0.0835254,0.222112
C1,0.0314337,0.230943
C1,0.0412086,0.216684
C1,0.102911,0.189622
C1,0.0556636,0.189229
C1,0.0595794,0.196025
C1,0.0910347,0.189796
C1,0.0848707,0.179988
C1,0.113897,0.0546143
C1,0.0805091,0.177749
C1,0.0993819,0.149439
C1,0.0636642,0.0670857
C1,0.107132,0.0761218
C1,0.0763197,0.175247
C1,0.0532615,0.0619095
C1,0.114328,0.136531
C1,0.185596,0.159175
C1,0.16635,0.106756
C1,0.16593,0.132292
C1,0.199044,0.141785
C1,0.205239,0.108036
C1,0.204849,0.091291
C1,0.233588,0.149567
C1,0.284278,0.146294
C1,0.288346,0.121258
C1,0.310455,0.141915
C1,0.288159,0.112529
C1,0.411848,0.158075
C1,0.352837,0.176439
C1,0.381377,0.135591
C1,0.408419,0.145038
C1,0.414301,0.177117
C1,0.411653,0.0856572
C1,0.404494,0.164275
C1,0.435595,0.118116
C1,0.581648,0.193863
C1,0.50462,0.160348
C1,0.510095,0.191619
C1,0.502253,0.147915
C1,0.59381,0.122138
C1,0.55083,0.147593
C1,0.568165,0.1748
C1,0.616161,0.140686
C1,0.652185,0.133595
C1,0.737041,0.236404
C1,0.680237,0.155389
C1,0.634523,0.14683
C1,0.68354,0.176176
C1,0.711649,0.200519
C1,0.693316,0.187439
C1,0.697571,0.150441
C1,0.636688,0.1341
C1,0.713483,0.148964
C1,0.656475,0.128475
C1,0.664367,0.163703
C1,0.653103,0.175184
C1,0.699243,0.138648
C1,0.641782,0.126544
C1,0.722,0.0964387
C1,0.658314,0.145259
C1,0.673015,0.141701
C1,0.776212,0.233901
C1,0.686756,0.173002
C1,0.665497,0.168827
C1,0.658808,0.194218
C1,0.672781,0.195058
C1,0.716051,0.144573
C1,0.737523,0.157482
C1,0.699561,0.196101
C1,0.796747,0.113208
C1,0.775378,0.170228
C1,0.812015,0.121749
C1,0.816647,0.0983964
C1,0.840107,0.139764
C1,0.773403,0.131722
C1,0.867782,0.126084
C1,0.81797,0.140314
C1,0.819108,0.0998088
C1,0.838702,0.16066
C1,0.857102,0.169191
C1,0.860416,0.140744
C1,0.873787,0.181376
C1,0.857516,0.0959711
C1,0.877565,0.143476
C1,0.875332,0.197542
C1,0.872251,0.158817
C1,0.827641,0.119806
C1,0.767724,0.142324
C1,0.757294,0.11344
C1,0.823912,0.191292
C1,0.81467,0.190027
C1,0.688897,0.223414
C1,0.696939,0.237416
C1,0.749698,0.224785
C1,0.667964,0.18785
C1,0.540213,0.189184
C1,0.535722,0.141224
C1,0.623921,0.214534
C1,0.57224,0.212627
C1,0.418313,0.168235
C1,0.441819,0.165708
C1,0.463747,0.20993
C1,0.539108,0.149818
C1,0.381156,0.1454
C1,0.3998,0.201873
C1,0.474822,0.1982
C1,0.37587,0.169453
C1,0.329491,0.172508
C1,0.307229,0.207726
C1,0.281246,0.147232
C1,0.328645,0.175796
C1,0.225369,0.126345
C1,0.285049,0.139547
C1,0.266404,0.10997
C1,0.269386,0.223982
C1,0.273713,0.205575
C1,0.230701,0.10211
C1,0.24313,0.162907
C1,0.240684,0.139455
C1,0.180689,0.233614
C1,0.212487,0.194488
C1,0.244781,0.180489
C1,0.263056,0.177581
C1,0.235622,0.164479
C1,0.210179,0.150836
C1,0.210869,0.158893
C1,0.220916,0.087364
C1,0.155761,0.192469
C1,0.178813,0.189535
C1,0.179998,0.214702
C1,0.17434,0.213702
C1,0.220222,0.239511
C1,0.233414,0.272891
C1,0.245996,0.189398
C1,0.212643,0.210092
C1,0.239148,0.258882
C1,0.29529,0.204016
C1,0.228195,0.272252
C1,0.290439,0.240671
C1,0.307338,0.216811
C1,0.23931,0.250596
C1,0.278064,0.260315
C1,0.266413,0.229007
C1,0.296822,0.254442
C1,0.310766,0.229678
C1,0.354997,0.273974
C1,0.334133,0.248125
C1,0.424093,0.245604
C1,0.356059,0.246915
C1,0.446114,0.277216
C1,0.414013,0.261915
C1,0.477301,0.228514
C1,0.494214,0.302482
C1,0.439753,0.297892
C1,0.47679,0.277576
C1,0.522067,0.244441
C1,0.52389,0.256352
C1,0.537286,0.228355
C1,0.549108,0.236961
C1,0.616048,0.288535
C1,0.610751,0.232372
C1,0.646247,0.22117
C1,0.575659,0.227904
C1,0.75683,0.247612
C1,0.687257,0.262273
C1,0.683809,0.244291
C1,0.720049,0.275831
C1,0.782802,0.319451
C1,0.734851,0.269683
C1,0.765792,0.230787
C1,0.727651,0.285994
C1,0.802009,0.316225
C1,0.791231,0.263512
C1,0.821199,0.314079
C1,0.738508,0.257224
C1,0.825622,0.311771
C1,0.784558,0.294173
C1,0.799752,0.247398
C1,0.788903,0.297945
C1,0.810131,0.275769
C1,0.812804,0.295777
C1,0.816052,0.252086
C1,0.829941,0.291631
C1,0.77286,0.270414
C1,0.808306,0.344177
C1,0.799196,0.32044
C1,0.815182,0.262923
C1,0.803394,0.327699
C1,0.719442,0.295248
C1,0.730533,0.274962
C1,0.763588,0.280961
C1,0.640585,0.28249
C1,0.61235,0.25286
C1,0.592182,0.247247
C1,0.635258,0.287257
C1,0.504277,0.259259
C1,0.50993,0.323216
C1,0.456706,0.279566
C1,0.538345,0.336035
C1,0.395288,0.274764
C1,0.411996,0.331571
C1,0.402585,0.33648
C1,0.462076,0.326182
C1,0.273291,0.380246
C1,0.245176,0.307652
C1,0.318266,0.341875
C1,0.273566,0.30627
C1,0.190015,0.27791
C1,0.301215,0.366223
C1,0.254046,0.319256
C1,0.261198,0.352741
C1,0.143265,0.331223
C1,0.23969,0.356794
C1,0.16238,0.323606
C1,0.227179,0.342906
C1,0.158251,0.32427
C1,0.162744,0.403051
C1,0.156499,0.335351
C1,0.175573,0.376706
C1,0.163184,0.36115
C1,0.1549,0.365182
C1,0.183581,0.368979
C1,0.145907,0.310021
C1,0.295199,0.380053
C1,0.2709,0.375505
C1,0.227725,0.360226
C1,0.255285,0.362414
C1,0.395813,0.438703
C1,0.376824,0.345174
C1,0.361427,0.437581
C1,0.370075,0.422519
C1,0.447571,0.416062
C1,0.456227,0.348567
C1,0.451917,0.406693
C1,0.453569,0.395399
C1,0.500707,0.3509
C1,0.526296,0.359169
C1,0.551169,0.408339
C1,0.519798,0.340534
C1,0.525272,0.386283
C1,0.540435,0.387903
C1,0.570465,0.377587
C1,0.475234,0.403093
C1,0.733276,0.404283
C1,0.750424,0.365065
C1,0.692988,0.35967
C1,0.740348,0.369105
C1,0.784953,0.324366
C1,0.82169,0.391345
C1,0.805233,0.451686
C1,0.832846,0.391764
C1,0.842983,0.367078
C1,0.791575,0.336775
C1,0.789786,0.353205
C1,0.835501,0.384812
C1,0.801145,0.350747
C1,0.818777,0.36246
C1,0.80675,0.323989
C1,0.782002,0.452844
C1,0.785347,0.340056
C1,0.790925,0.392028
C1,0.747843,0.363475
C1,0.792151,0.306548
C1,0.775123,0.194915
C1,0.771435,0.241098
C1,0.830714,0.219074
C1,0.78619,0.211302
C1,0.708067,0.173478
C1,0.706747,0.203964
C1,0.702005,0.168116
C1,0.705613,0.212432
C1,0.659383,0.166616
C1,0.636543,0.184719
C1,0.673884,0.219266
C1,0.687065,0.142673
C1,0.521898,0.191794
C1,0.584105,0.148565
C1,0.519086,0.15048
C1,0.537154,0.130132
C1,0.46881,0.129983
C1,0.405251,0.0956051
C1,0.41997,0.125886
C1,0.453712,0.137793
C1,0.362997,0.144848
C1,0.362226,0.130097
C1,0.405088,0.163468
C1,0.407568,0.141138
C1,0.290371,0.153466
C1,0.261572,0.139824
C1,0.248905,0.123336
C1,0.283952,0.142682
C1,0.219095,0.140636
C1,0.191835,0.164114
C1,0.249011,0.0828367
C1,0.201984,0.103142
C1,0.167506,0.137666
C1,0.162444,0.0961204
C1,0.180402,0.104827
C1,0.187169,0.0903625
C1,0.253456,0.117539
C1,0.187223,0.147496
C1,0.195242,0.160804
C1,0.238213,0.170961
C1,0.294163,0.294149
C1,0.286834,0.186597
C1,0.238094,0.267761
C1,0.291802,0.274746
C1,0.398561,0.39
C1,0.433734,0.346936
C1,0.38112,0.369775
C1,0.321807,0.350908
C1,0.48344,0.450894
C1,0.477715,0.381893
C1,0.444144,0.312685
C1,0.452145,0.37543
C1,0.502677,0.371923
C1,0.522548,0.353271
C1,0.533115,0.412841
C1,0.54319,0.417885
C1,0.597276,0.421678
C1,0.579439,0.41022
C1,0.564207,0.318403
C1,0.495625,0.372283
C1,0.71307,0.39431
C1,0.654373,0.406365
C1,0.697493,0.395274
C1,0.672362,0.373255
C1,0.769871,0.404253
C1,0.700367,0.43215
C1,0.744774,0.400761
C1,0.812211,0.403733
C1,0.799337,0.398274
C1,0.792191,0.47587
C1,0.776032,0.461763
C1,0.83553,0.419061
C1,0.809234,0.42184
C1,0.779487,0.431073
C1,0.786247,0.448804
C1,0.825666,0.378459
C1,0.777472,0.421219
C1,0.795187,0.44033
C1,0.718348,0.40875
C1,0.751291,0.355719
C1,0.743914,0.382051
C1,0.772038,0.333344
C1,0.751649,0.378015
C1,0.781973,0.393355
C1,0.71521,0.292861
C1,0.749921,0.304979
C1,0.721214,0.412788
C1,0.772021,0.34197
C1,0.707819,0.323707
C1,0.68896,0.254488
C1,0.708264,0.321427
C1,0.718381,0.276209
C1,0.714226,0.258157
C1,0.650338,0.268624
C1,0.691043,0.237827
C1,0.682666,0.229871
C1,0.709088,0.240582
C1,0.697739,0.307214
C1,0.690309,0.223792
C1,0.688695,0.270834
C1,0.708132,0.27695
C1,0.697258,0.301363
C1,0.729662,0.320117
C1,0.689986,0.292783
C1,0.754532,0.434822
C1,0.804913,0.415269
C1,0.701618,0.421097
C1,0.749413,0.428845
C1,0.852926,0.536651
C1,0.807974,0.582352
C1,0.76678,0.571157
C1,0.7785,0.562795
C1,0.809275,0.624875
C1,0.827601,0.640927
C1,0.817561,0.686099
C1,0.839171,0.662935
C1,0.855012,0.633616
C1,0.816797,0.659635
C1,0.791191,0.698426
C1,0.885784,0.710419
C1,0.795835,0.734475
C1,0.777119,0.759223
C1,0.838625,0.719291
C1,0.840603,0.756027
C1,0.85072,0.710283
C1,0.836795,0.735869
C1,0.850866,0.713269
C1,0.796566,0.749379
C1,0.825849,0.717491
C1,0.877319,0.744477
C1,0.828827,0.794004
C1,0.855727,0.800798
C1,0.829672,0.799636
C1,0.89264,0.793761
C1,0.834505,0.768663
C1,0.823819,0.806942
C1,0.872986,0.770826
C1,0.779124,0.796298
C1,0.842764,0.815192
C1,0.870451,0.808008
C1,0.809982,0.855143
C1,0.78597,0.830223
C1,0.819356,0.833526
C1,0.836443,0.847582
C1,0.80478,0.75707
C1,0.773614,0.859662
C1,0.808943,0.8565
C1,0.772069,0.885595
C1,0.675904,0.832879
C1,0.727845,0.811749
C1,0.686294,0.834093
C1,0.694375,0.844257
C1,0.56428,0.768119
C1,0.557866,0.823081
C1,0.553878,0.818505
C1,0.479186,0.845236
C1,0.49299,0.845682
C1,0.519804,0.817363
C1,0.524712,0.776793
C1,0.49273,0.848646
C1,0.46102,0.841847
C1,0.469569,0.820854
C1,0.458075,0.794563
C1,0.457451,0.848884
C1,0.502396,0.819523
C1,0.397812,0.843462
C1,0.429744,0.828886
C1,0.402313,0.851659
C1,0.348827,0.844046
C1,0.288839,0.815706
C1,0.312636,0.882928
C1,0.305279,0.889796
C1,0.207675,0.843316
C1,0.271452,0.825397
