Class,x,y
C2,0.659257,0.544918
C2,0.720428,0.533601
C2,0.70151,0.534176
C2,0.687278,0.47553
C2,0.70982,0.477873
C2,0.71185,0.516775
C2,0.688659,0.545462
C2,0.726548,0.513248
C2,0.704595,0.523498
C2,0.77257,0.465824
C2,0.75084,0.508685
C2,0.791056,0.496985
C2,0.782821,0.49929
C2,0.809564,0.532043
C2,0.773861,0.48946
C2,0.808347,0.51709
C2,0.822536,0.550665
C2,0.786506,0.526215
C2,0.817064,0.515142
C2,0.815044,0.553798
C2,0.806033,0.533638
C2,0.798833,0.587639
C2,0.80717,0.533379
C2,0.780733,0.530938
C2,0.778561,0.574778
C2,0.720875,0.591761
C2,0.742418,0.580418
C2,0.749563,0.584491
C2,0.744465,0.588896
C2,0.725357,0.536178
C2,0.677021,0.549641
C2,0.699319,0.540227
C2,0.672253,0.528744
C2,0.666458,0.549285
C2,0.658003,0.549691
C2,0.669669,0.55309
C2,0.696815,0.541908
C2,0.681041,0.51969
C2,0.697581,0.539174
C2,0.642654,0.479867
C2,0.700242,0.511986
C2,0.672018,0.497303
C2,0.667507,0.475695
C2,0.674404,0.481906
C2,0.733238,0.488419
C2,0.729648,0.472183
C2,0.750575,0.515507
C2,0.73343,0.520745
C2,0.741632,0.520257
C2,0.737651,0.53403
C2,0.786402,0.502212
C2,0.768838,0.50054
C2,0.771966,0.503521
C2,0.773537,0.489552
C2,0.776133,0.546084
C2,0.757424,0.567236
C2,0.766132,0.558573
C2,0.75124,0.563955
C2,0.764863,0.606294
C2,0.751342,0.564904
C2,0.707293,0.609209
C2,0.711888,0.572669
C2,0.691252,0.56472
C2,0.675726,0.541628
C2,0.615827,0.574641
C2,0.621221,0.507345
C2,0.632485,0.49992
C2,0.651512,0.539511
C2,0.645118,0.441717
C2,0.660118,0.480547
C2,0.649103,0.505226
C2,0.671027,0.443089
C2,0.643016,0.473552
C2,0.637832,0.460628
C2,0.683124,0.478775
C2,0.67999,0.447795
C2,0.648801,0.475473
C2,0.746588,0.462663
C2,0.66342,0.476852
C2,0.674511,0.467946
C2,0.730066,0.434463
C2,0.708662,0.506693
C2,0.70286,0.437723
C2,0.778214,0.462354
C2,0.757526,0.481497
C2,0.773843,0.49733
C2,0.755027,0.47962
C2,0.754584,0.445975
C2,0.783271,0.487374
C2,0.779094,0.471043
C2,0.791353,0.481726
C2,0.767493,0.471608
C2,0.821192,0.489154
C2,0.816047,0.49266
C2,0.829424,0.475124
C2,0.81513,0.529889
C2,0.78855,0.533711
C2,0.830854,0.504113
C2,0.811823,0.526949
C2,0.818996,0.517785
C2,0.816261,0.53348
C2,0.802419,0.527165
C2,0.799669,0.578059
C2,0.786213,0.551903
C2,0.780636,0.56378
C2,0.741944,0.57236
C2,0.755965,0.589235
C2,0.788157,0.586738
C2,0.740406,0.552112
C2,0.800392,0.625416
C2,0.749666,0.582055
C2,0.705764,0.534373
C2,0.740438,0.573127
C2,0.672265,0.589379
C2,0.732802,0.605036
C2,0.686909,0.593619
C2,0.678944,0.591747
C2,0.635926,0.568938
C2,0.649395,0.585735
C2,0.613739,0.560389
C2,0.662489,0.600327
C2,0.626976,0.538147
C2,0.646377,0.553455
C2,0.655155,0.540025
C2,0.654137,0.530878
C2,0.669005,0.518345
C2,0.641056,0.508774
C2,0.666319,0.552112
C2,0.593224,0.545571
C2,0.612064,0.503125
C2,0.596912,0.533326
C2,0.618528,0.525253
C2,0.638832,0.483982
C2,0.620488,0.479503
C2,0.678205,0.508035
C2,0.69546,0.497056
C2,0.69314,0.511542
C2,0.750355,0.461481
C2,0.707279,0.475663
C2,0.723002,0.514464
C2,0.726886,0.493258
C2,0.716368,0.45671
C2,0.741071,0.436157
C2,0.762272,0.476203
C2,0.770435,0.47005
C2,0.759263,0.516659
C2,0.791098,0.484185
C2,0.803031,0.521559
C2,0.786499,0.500611
C2,0.771192,0.545344
C2,0.771757,0.529141
C2,0.799527,0.492318
C2,0.765718,0.541703
C2,0.755067,0.520278
C2,0.797629,0.547506
C2,0.76425,0.566714
C2,0.774442,0.511518
C2,0.769246,0.598658
C2,0.757216,0.585321
C2,0.783455,0.628411
C2,0.729254,0.604509
C2,0.750766,0.607358
C2,0.796615,0.539909
C2,0.755126,0.549592
C2,0.718562,0.605114
C2,0.715581,0.650175
C2,0.715318,0.558977
C2,0.664828,0.620791
C2,0.71189,0.594542
C2,0.684438,0.591732
C2,0.703194,0.612585
C2,0.645837,0.574198
C2,0.64962,0.592953
C2,0.654351,0.578627
C2,0.605814,0.564871
C2,0.628148,0.560513
C2,0.65607,0.605759
C2,0.676766,0.544311
C2,0.628732,0.534413
C2,0.617374,0.556934
C2,0.708744,0.588946
C2,0.611786,0.516486
C2,0.684835,0.507487
C2,0.712409,0.526655
C2,0.652436,0.48532
C2,0.664798,0.461685
C2,0.666833,0.472217
C2,0.669258,0.45241
C2,0.680903,0.49428
C2,0.728072,0.475448
C2,0.663106,0.434278
C2,0.727032,0.431336
C2,0.720881,0.458813
C2,0.756518,0.477955
C2,0.74436,0.467249
C2,0.718675,0.467091
C2,0.737438,0.472857
C2,0.766952,0.503339
C2,0.786674,0.477253
C2,0.75782,0.452688
C2,0.799615,0.477741
C2,0.798001,0.433377
C2,0.804476,0.481944
C2,0.800808,0.487435
C2,0.764751,0.464204
C2,0.808744,0.519581
C2,0.793316,0.501381
C2,0.769139,0.521783
C2,0.808421,0.507664
C2,0.828125,0.512149
C2,0.79387,0.539462
C2,0.785959,0.511127
C2,0.773606,0.542414
C2,0.815843,0.570656
C2,0.776201,0.570625
C2,0.743634,0.540542
C2,0.795253,0.582458
C2,0.783761,0.603627
C2,0.794323,0.583394
C2,0.741725,0.620018
C2,0.733658,0.585828
C2,0.710311,0.614504
C2,0.702462,0.628195
C2,0.661547,0.598249
C2,0.695163,0.600371
C2,0.655591,0.640853
C2,0.681139,0.599639
C2,0.657312,0.609401
C2,0.652374,0.580491
C2,0.616495,0.607856
C2,0.625591,0.596195
C2,0.633366,0.591166
C2,0.619776,0.619343
C2,0.6329,0.546598
C2,0.657816,0.588806
C2,0.644973,0.59559
C2,0.60032,0.565789
C2,0.651192,0.558346
C2,0.653204,0.590015
C2,0.622986,0.575144
C2,0.608455,0.547982
C2,0.623532,0.523571
C2,0.615283,0.525736
C3,0.280606,0.346639
C3,0.294522,0.278741
C3,0.222029,0.281024
C3,0.33318,0.291784
C3,0.28025,0.306714
C3,0.287667,0.318862
C3,0.28385,0.287923
C3,0.238154,0.267543
C3,0.241643,0.300103
C3,0.237601,0.288345
C3,0.234701,0.239995
C3,0.250714,0.23359
C3,0.268728,0.278905
C3,0.255603,0.301638
C3,0.26424,0.233684
C3,0.210619,0.243953
C3,0.267942,0.199818
C3,0.302582,0.242505
C3,0.282746,0.24544
C3,0.306766,0.225868
C3,0.287673,0.266416
C3,0.340622,0.233836
C3,0.363995,0.227442
C3,0.310697,0.257877
C3,0.343997,0.235411
C3,0.356049,0.245644
C3,0.310469,0.302984
C3,0.341468,0.277304
C3,0.335274,0.258766
C3,0.308564,0.263404
C3,0.324219,0.32875
C3,0.304409,0.296365
C3,0.301301,0.314582
C3,0.328613,0.334914
C3,0.250251,0.304641
C3,0.261887,0.322009
C3,0.246119,0.319961
C3,0.232178,0.297121
C3,0.267034,0.288674
C3,0.214976,0.293802
C3,0.251553,0.266973
C3,0.21208,0.261253
C3,0.228667,0.286062
C3,0.214673,0.276897
C3,0.240826,0.263856
C3,0.267689,0.268337
C3,0.220404,0.278372
C3,0.253633,0.240445
C3,0.240422,0.24141
C3,0.276705,0.257052
C3,0.221765,0.215973
C3,0.253282,0.245131
C3,0.303142,0.208312
C3,0.253172,0.251684
C3,0.310929,0.273287
C3,0.319072,0.204775
C3,0.316013,0.219457
C3,0.322697,0.267889
C3,0.316765,0.294671
C3,0.31369,0.243435
C3,0.366325,0.31739
C3,0.378295,0.262781
C3,0.28813,0.283454
C3,0.347604,0.273494
C3,0.292503,0.305196
C3,0.353967,0.307913
C3,0.268644,0.310401
C3,0.266522,0.228854
C3,0.274875,0.320392
C3,0.273689,0.348854
C3,0.256108,0.26917
C3,0.224589,0.255593
C3,0.226502,0.23899
C3,0.260454,0.236868
C3,0.274745,0.288207
C3,0.208468,0.250911
C3,0.230278,0.258996
C3,0.266847,0.215007
C3,0.284887,0.234902
C3,0.263046,0.228769
C3,0.256029,0.221951
C3,0.266434,0.185341
C3,0.23262,0.217593
C3,0.255688,0.193188
C3,0.262896,0.159365
C3,0.326706,0.156089
C3,0.296863,0.225847
C3,0.308854,0.193329
C3,0.332457,0.153432
C3,0.355929,0.160663
C3,0.366398,0.234869
C3,0.31219,0.225405
C3,0.319783,0.225371
C3,0.346393,0.235322
C3,0.37323,0.211998
C3,0.347969,0.193023
C3,0.363235,0.28932
C3,0.331377,0.251385
C3,0.335595,0.240104
C3,0.367041,0.234606
C3,0.347717,0.248681
C3,0.398472,0.239672
C3,0.323403,0.292511
C3,0.323999,0.242428
C3,0.346874,0.268065
C3,0.379713,0.308428
C3,0.377805,0.302731
C3,0.351846,0.270934
C3,0.315482,0.265714
C3,0.307868,0.293505
C3,0.307629,0.30841
C3,0.273344,0.286231
C3,0.277231,0.318085
C3,0.240664,0.279344
C3,0.250528,0.317172
C3,0.252022,0.261992
C3,0.235685,0.289055
C3,0.279154,0.291199
C3,0.263578,0.291831
C3,0.25452,0.268862
C3,0.235955,0.260361
C3,0.2047,0.226991
C3,0.244312,0.238378
C3,0.268385,0.202558
C3,0.233466,0.179786
C3,0.20875,0.20711
C3,0.235862,0.210821
C3,0.187266,0.195246
C3,0.229453,0.150189
C3,0.246622,0.190226
C3,0.23721,0.194596
C3,0.275195,0.15931
C3,0.253871,0.203265
C3,0.308475,0.165629
C3,0.337217,0.170704
C3,0.268244,0.17707
C3,0.334142,0.159308
C3,0.312364,0.165961
C3,0.328366,0.201772
C3,0.31855,0.163441
C3,0.32624,0.210821
C3,0.33382,0.191184
C3,0.377936,0.170674
C3,0.349515,0.199245
C3,0.359494,0.222954
C3,0.351799,0.207286
C3,0.379321,0.212122
C3,0.402472,0.242122
C3,0.412977,0.276117
C3,0.375129,0.236147
C3,0.383902,0.246511
C3,0.345351,0.271967
C3,0.338638,0.283186
C3,0.311716,0.238508
C3,0.323518,0.282139
C3,0.35319,0.325536
C3,0.312743,0.303452
C3,0.287324,0.265294
C3,0.279605,0.3123
C3,0.260369,0.319673
C3,0.242206,0.322787
C3,0.267411,0.298705
C3,0.236624,0.271041
C3,0.272276,0.325473
C3,0.263806,0.279915
C3,0.236571,0.300109
C3,0.219239,0.286276
C3,0.169895,0.270933
C3,0.201872,0.268771
C3,0.194497,0.276517
C3,0.201288,0.298265
C3,0.228304,0.234601
C3,0.196056,0.239666
C3,0.212687,0.251898
C3,0.191113,0.228611
C3,0.16652,0.245357
C3,0.206039,0.243983
C3,0.186084,0.262746
C3,0.155391,0.278494
C3,0.188584,0.263819
C3,0.197922,0.282445
C3,0.212105,0.251861
C3,0.177329,0.254772
C3,0.198052,0.264055
C3,0.209738,0.277101
C3,0.245234,0.288195
C3,0.204082,0.319047
C3,0.239998,0.273567
C3,0.266628,0.285985
C3,0.264926,0.338907
C3,0.237393,0.274021
C3,0.295672,0.316223
C3,0.357311,0.295354
C3,0.263335,0.323969
C3,0.294791,0.302379
C3,0.277249,0.308743
C3,0.287355,0.315929
C3,0.313093,0.314565
C3,0.284976,0.295297
C3,0.366788,0.300478
C3,0.346726,0.248641
C3,0.368598,0.263766
C3,0.344222,0.217833
C3,0.325214,0.237239
C3,0.334223,0.218358
C3,0.352694,0.269742
C3,0.310348,0.187875
C3,0.322256,0.251304
C3,0.26561,0.204142
C3,0.296076,0.193404
C3,0.26479,0.162753
C3,0.28184,0.151597
C3,0.207498,0.217351
C3,0.194497,0.198699
C3,0.209148,0.189625
C3,0.222058,0.195492
C3,0.21686,0.204711
C3,0.168818,0.223866
C3,0.198131,0.21138
C3,0.218432,0.20204
C3,0.162043,0.205969
C3,0.183542,0.204352
C3,0.247022,0.24177
C3,0.179292,0.240838
C3,0.191397,0.267155
C3,0.192483,0.261127
C3,0.205826,0.261984
C3,0.210344,0.244086
C3,0.245259,0.262633
C3,0.206171,0.243932
C3,0.211345,0.210788
C3,0.193201,0.235194
C3,0.224372,0.177497
C3,0.230183,0.209861
C3,0.255965,0.189999
C3,0.27181,0.1576
C3,0.275002,0.232901
C3,0.221423,0.198683
C3,0.261119,0.19292
C3,0.263482,0.224995
C3,0.278213,0.136089
C3,0.283119,0.16009
C3,0.324211,0.195158
C3,0.331988,0.188824
C3,0.276854,0.1911
C3,0.32846,0.197297
C3,0.303263,0.219241
C3,0.318931,0.198005
C3,0.358393,0.220374
C3,0.335218,0.172544
C3,0.347297,0.242588
C3,0.327562,0.224269
C3,0.321132,0.262683
C3,0.386665,0.233338
C3,0.346744,0.226611
C3,0.391904,0.236393
