Class,x,y
C2,0.452376,0.672117
C2,0.426728,0.735137
C2,0.394448,0.689927
C2,0.425244,0.658786
C2,0.483732,0.69343
C2,0.493845,0.728513
C2,0.441021,0.694764
C2,0.520903,0.685913
C2,0.498936,0.69773
C2,0.464981,0.65792
C2,0.489198,0.642617
C2,0.523233,0.724095
C2,0.511609,0.647977
C2,0.510583,0.658413
C2,0.543628,0.673771
C2,0.578275,0.682051
C2,0.522588,0.656831
C2,0.553646,0.694239
C2,0.55563,0.705448
C2,0.591531,0.647172
C2,0.586325,0.675686
C2,0.57637,0.683051
C2,0.556636,0.680809
C2,0.639272,0.681714
C2,0.646763,0.655865
C2,0.664239,0.663969
C2,0.642032,0.690417
C2,0.737244,0.680359
C2,0.664401,0.739773
C2,0.696458,0.690544
C2,0.712788,0.692223
C2,0.686983,0.689999
C2,0.700333,0.741821
C2,0.710054,0.732929
C2,0.736772,0.688972
C2,0.706873,0.76518
C2,0.682092,0.696296
C2,0.694649,0.695125
C2,0.724201,0.675839
C2,0.759991,0.679045
C2,0.73348,0.773871
C2,0.708881,0.760309
C2,0.687001,0.733116
C2,0.69804,0.755541
C2,0.686408,0.700273
C2,0.687739,0.723226
C2,0.693118,0.786107
C2,0.71351,0.792552
C2,0.700424,0.801394
C2,0.711774,0.743844
C2,0.77129,0.813295
C2,0.675486,0.815092
C2,0.726587,0.875424
C2,0.74646,0.830631
C2,0.704716,0.875176
C2,0.760099,0.877641
C2,0.665621,0.811483
C2,0.753399,0.836265
C2,0.734036,0.855525
C2,0.74737,0.932178
C2,0.715976,0.868893
C2,0.694697,0.846711
C2,0.770777,0.880672
C2,0.748769,0.850647
C2,0.713233,0.83701
C2,0.708308,0.848332
C2,0.70359,0.845282
C2,0.669103,0.900309
C2,0.70658,0.931818
C2,0.702222,0.830058
C2,0.693103,0.898653
C2,0.663441,0.937137
C2,0.681084,0.845869
C2,0.709439,0.890936
C2,0.68585,0.932406
C2,0.668731,0.912226
C2,0.665871,0.928481
C2,0.652204,0.949228
C2,0.661265,0.931063
C2,0.658998,0.931272
C2,0.648778,0.948787
C2,0.6487,0.906377
C2,0.635759,0.876278
C2,0.64297,0.909518
C2,0.570374,0.912228
C2,0.602909,0.94625
C2,0.599275,0.931506
C2,0.566977,0.932142
C2,0.54105,0.885737
C2,0.534358,0.920661
C2,0.597326,0.936078
C2,0.5509,0.92455
C2,0.496674,0.926907
C2,0.532387,0.909428
C2,0.53485,0.981877
C2,0.55078,0.928436
C2,0.52734,0.882611
C2,0.520114,0.974409
C2,0.520826,0.858626
C2,0.4813,0.886826
C2,0.509232,0.836632
C2,0.445514,0.963079
C2,0.448416,0.880336
C2,0.481959,0.903062
C2,0.453222,0.927738
C2,0.495638,0.889424
C2,0.531185,0.885525
C2,0.455026,0.874539
C2,0.427823,0.889258
C2,0.480364,0.848801
C2,0.493065,0.885642
C2,0.470307,0.894327
C2,0.443381,0.880926
C2,0.41029,0.904353
C2,0.4634,0.885307
C2,0.436656,0.832341
C2,0.426452,0.840699
C2,0.431262,0.839306
C2,0.434118,0.838198
C2,0.43899,0.853775
C2,0.394749,0.834523
C2,0.458452,0.836962
C2,0.405686,0.863479
C2,0.425985,0.86194
C2,0.443567,0.781423
C2,0.423536,0.864392
C2,0.465141,0.822682
C2,0.404712,0.813714
C2,0.442577,0.821273
C2,0.424112,0.76775
C2,0.410392,0.850586
C2,0.456437,0.786246
C2,0.445271,0.749058
C2,0.455415,0.782178
C2,0.430433,0.810969
C2,0.456027,0.792151
C2,0.466358,0.77621
C2,0.492677,0.729889
C2,0.425441,0.747912
C3,0.217272,0.61074
C3,0.214581,0.599183
C3,0.182827,0.600272
C3,0.237151,0.60618
C3,0.144317,0.575835
C3,0.171012,0.624255
C3,0.22691,0.644622
C3,0.212854,0.580476
C3,0.185781,0.598457
C3,0.179464,0.604496
C3,0.176965,0.598899
C3,0.182424,0.610703
C3,0.182471,0.617663
C3,0.122575,0.610222
C3,0.10965,0.670616
C3,0.126332,0.637657
C3,0.152891,0.586775
C3,0.119353,0.553019
C3,0.107894,0.570892
C3,0.0936649,0.605861
C3,0.112089,0.571032
C3,0.101611,0.566323
C3,0.123924,0.585928
C3,0.124428,0.562639
C3,0.112669,0.584384
C3,0.146306,0.614797
C3,0.145567,0.575069
C3,0.131711,0.623963
C3,0.110397,0.544866
C3,0.130892,0.490563
C3,0.107056,0.537043
C3,0.1312,0.499327
C3,0.0470127,0.517232
C3,0.118372,0.501913
C3,0.0662417,0.5388
C3,0.106041,0.476059
C3,0.0671196,0.534793
C3,0.0615305,0.488564
C3,0.0983089,0.55072
C3,0.0715335,0.500434
C3,0.0509445,0.454136
C3,0.123847,0.47369
C3,0.0895555,0.541825
C3,0.0976266,0.474697
C3,0.0940154,0.463386
C3,0.119947,0.508002
C3,0.0757128,0.487902
C3,0.129397,0.447482
C3,0.0656827,0.434952
C3,0.0758453,0.479318
C3,0.119501,0.464531
C3,0.118897,0.475927
C3,0.0604232,0.382497
C3,0.120832,0.439352
C3,0.117106,0.448385
C3,0.077679,0.453736
C3,0.100075,0.463034
C3,0.103951,0.358478
C3,0.0607448,0.43786
C3,0.0644385,0.425777
C3,0.118946,0.418123
C3,0.122163,0.427155
C3,0.0460472,0.393463
C3,0.116098,0.406667
C3,0.122056,0.391604
C3,0.132846,0.406167
C3,0.137231,0.372203
C3,0.126497,0.443329
C3,0.139861,0.432058
C3,0.156741,0.403498
C3,0.136349,0.392479
C3,0.188813,0.39644
C3,0.185594,0.388308
C3,0.131011,0.39456
C3,0.152695,0.338598
C3,0.207594,0.392756
C3,0.20006,0.349316
C3,0.174489,0.338032
C3,0.195667,0.350113
C3,0.185818,0.346355
C3,0.23396,0.355172
C3,0.159737,0.302553
C3,0.200475,0.371893
C3,0.241382,0.296181
C3,0.213118,0.276637
C3,0.227075,0.352082
C3,0.215451,0.355268
C3,0.20625,0.362911
C3,0.279602,0.351484
C3,0.27168,0.348551
C3,0.306976,0.307236
C3,0.185797,0.352468
C3,0.333734,0.352698
C3,0.320085,0.342712
C3,0.306944,0.365837
C3,0.337524,0.328999
C3,0.354594,0.374602
C3,0.319883,0.316276
C3,0.298416,0.383761
C3,0.336164,0.365043
C3,0.320341,0.345148
C3,0.376464,0.350889
C3,0.353771,0.357617
C3,0.376257,0.326524
C3,0.375601,0.370916
C3,0.336954,0.39268
C3,0.3635,0.36595
C3,0.397796,0.382068
C3,0.449566,0.42504
C3,0.34651,0.369128
C3,0.395973,0.383111
C3,0.413555,0.399071
C3,0.351232,0.388646
C3,0.420072,0.398989
C3,0.41437,0.453128
C3,0.37288,0.386114
C3,0.375425,0.413082
C3,0.368235,0.425852
C3,0.470238,0.383681
C3,0.384776,0.363022
C3,0.447805,0.417583
C3,0.42217,0.445656
C3,0.423016,0.460409
C3,0.446736,0.481976
C3,0.424264,0.484898
C3,0.400949,0.443886
C3,0.468016,0.425812
C3,0.446071,0.466205
C3,0.387518,0.415336
C3,0.423066,0.425214
C3,0.399978,0.491059
C3,0.451277,0.415882
C3,0.405932,0.476485
C3,0.421122,0.441757
C3,0.42278,0.466226
C3,0.436018,0.487245
C3,0.381991,0.432689
C3,0.448531,0.491063
C3,0.411089,0.477589
C3,0.432831,0.542279
C3,0.42294,0.533481
C3,0.439516,0.498884
C3,0.417199,0.504353
C3,0.39547,0.526952
C3,0.411692,0.540003
C3,0.378756,0.563979
C3,0.437025,0.56286
C3,0.44176,0.526595
C3,0.414813,0.584736
C3,0.391231,0.568408
C3,0.379048,0.517455
C3,0.407345,0.516073
C3,0.385142,0.580508
C3,0.381752,0.608137
C3,0.360033,0.607437
C3,0.379481,0.544068
C3,0.356796,0.627505
C3,0.353388,0.680828
C3,0.337764,0.597339
C3,0.400828,0.598911
C3,0.331303,0.631557
C3,0.324392,0.636386
C3,0.338656,0.631051
C3,0.353373,0.680172
C3,0.273427,0.576527
C3,0.290801,0.598464
C3,0.336309,0.656756
C3,0.357219,0.607913
C3,0.334383,0.621721
C3,0.275213,0.665403
C3,0.326294,0.60064
C3,0.283388,0.628559
C3,0.342662,0.65039
C3,0.279807,0.618218
C3,0.342665,0.680119
C3,0.288936,0.61098
C3,0.223769,0.630903
C3,0.266735,0.692386
C3,0.202561,0.617598
C3,0.250582,0.656969
C3,0.189267,0.628702
C3,0.26428,0.673165
C3,0.24729,0.622921
C3,0.266691,0.583915
C3,0.20477,0.652753
C3,0.1949,0.643076
C3,0.225659,0.647426
C3,0.223339,0.621308
C3,0.139958,0.599455
C3,0.156649,0.606571
C3,0.180178,0.622669
C3,0.200991,0.598012
C3,0.102649,0.58918
C3,0.163056,0.622101
C3,0.155091,0.556089
C3,0.204578,0.58429
C3,0.111708,0.572802
C3,0.135749,0.617723
C3,0.118555,0.569796
C3,0.137525,0.597712
C3,0.14415,0.598109
C3,0.14289,0.58441
C3,0.121559,0.542894
C3,0.110225,0.532345
C3,0.159382,0.505341
C3,0.12475,0.453179
C3,0.103091,0.538201
C3,0.0912318,0.549985
C3,0.150264,0.485355
C3,0.0596903,0.482608
C3,0.155664,0.466898
C3,0.14756,0.501521
C3,0.0753992,0.413133
C3,0.0566236,0.473015
C3,0.119611,0.48194
C3,0.157034,0.433741
C3,0.0820248,0.455927
C3,0.107183,0.413753
C3,0.167277,0.40696
C3,0.116136,0.424193
C3,0.0821454,0.464135
C3,0.153664,0.35572
C3,0.126432,0.42296
C3,0.161787,0.358008
C3,0.170808,0.414918
C3,0.167934,0.412341
C3,0.164163,0.438455
C3,0.182113,0.391266
C3,0.235221,0.329176
C3,0.181845,0.429216
C3,0.155498,0.335437
C3,0.173071,0.421903
C3,0.193398,0.355793
C3,0.19821,0.429676
C3,0.246375,0.347904
C3,0.220097,0.370399
C3,0.206576,0.397018
C3,0.237186,0.395831
C3,0.213275,0.353387
C3,0.187807,0.41269
C3,0.275666,0.421334
C3,0.285781,0.433045
C3,0.260184,0.416952
C3,0.252559,0.39481
C3,0.301516,0.380335
C3,0.340964,0.356879
C3,0.342177,0.365507
C3,0.301937,0.358519
C3,0.395357,0.34832
C3,0.374872,0.383208
C3,0.374052,0.374352
C3,0.348094,0.368654
C3,0.374282,0.4054
C3,0.374982,0.374154
C3,0.414293,0.35129
C3,0.394215,0.344881
C3,0.424832,0.459774
C3,0.382939,0.418624
C3,0.345439,0.417443
C3,0.406634,0.413419
C3,0.381782,0.367563
C3,0.434522,0.449473
C3,0.369084,0.471686
C3,0.402822,0.382302
C3,0.400881,0.415908
C3,0.41351,0.420621
C3,0.419887,0.456867
C3,0.351492,0.436066
C3,0.424358,0.382761
C3,0.409451,0.426052
C3,0.448603,0.434538
C3,0.432077,0.455422
C3,0.455391,0.401938
C3,0.388228,0.442884
C3,0.479004,0.495834
C3,0.449387,0.514989
C3,0.431625,0.460848
C3,0.488437,0.444617
C3,0.444656,0.475155
C3,0.361079,0.465303
C3,0.457083,0.482951
C3,0.411775,0.488419
C3,0.363021,0.509646
C3,0.43182,0.526218
C3,0.423814,0.479911
C3,0.423489,0.447526
C3,0.477737,0.525332
C3,0.364729,0.473455
C3,0.379512,0.501198
C3,0.437828,0.557537
C3,0.433606,0.542307
C3,0.40108,0.492486
C3,0.421937,0.542583
C3,0.445177,0.566841
C3,0.398003,0.56106
C3,0.423843,0.548115
C3,0.39223,0.5103
C3,0.396918,0.587406
C3,0.384944,0.582594
C3,0.408183,0.549575
C3,0.396906,0.573876
C3,0.336762,0.554869
C3,0.389448,0.60786
C3,0.372402,0.58981
C3,0.35378,0.57136
C3,0.388379,0.618107
C3,0.368084,0.601972
C3,0.42415,0.548654
C3,0.390864,0.600239
C3,0.331344,0.603681
C3,0.3455,0.570412
C3,0.333235,0.530865
C3,0.287859,0.646507
C3,0.401077,0.593152
C3,0.346513,0.602579
C3,0.38618,0.612246
C3,0.24674,0.612509
C3,0.337257,0.621217
C3,0.290025,0.611604
C3,0.278874,0.597131
C3,0.335384,0.584111
C3,0.26107,0.543217
C3,0.306044,0.6022
C3,0.254824,0.596503
C3,0.237411,0.622116
C3,0.239932,0.603591
C3,0.210909,0.631674
C3,0.223959,0.589248
C3,0.210295,0.583074
C3,0.224724,0.58365
C3,0.198296,0.607713
C3,0.250179,0.612926
C3,0.256783,0.619252
C3,0.176281,0.615979
C3,0.227519,0.652012
C3,0.176505,0.654697
C4,0.799542,0.505428
C4,0.79192,0.456929
C4,0.754193,0.516949
C4,0.78824,0.476017
C4,0.783676,0.481691
C4,0.76861,0.473282
C4,0.783145,0.48709
C4,0.769878,0.47498
C4,0.682911,0.47681
C4,0.706161,0.465659
C4,0.737008,0.518864
C4,0.744153,0.459623
C4,0.70044,0.528216
C4,0.724878,0.465355
C4,0.754634,0.482785
C4,0.72231,0.455481
C4,0.644358,0.440905
C4,0.696147,0.436846
C4,0.652865,0.477657
C4,0.683909,0.442162
C4,0.636876,0.442675
C4,0.6449,0.446162
C4,0.582211,0.53745
C4,0.642391,0.403477
C4,0.606161,0.367617
C4,0.561482,0.472829
C4,0.60772,0.418606
C4,0.578933,0.412825
C4,0.598163,0.36823
C4,0.579045,0.375563
C4,0.617656,0.409532
C4,0.595104,0.389889
C4,0.537507,0.404644
C4,0.586182,0.390474
C4,0.584022,0.386252
C4,0.566527,0.35674
C4,0.609592,0.315911
C4,0.567145,0.346055
C4,0.539447,0.369211
C4,0.573291,0.345926
C4,0.548616,0.303101
C4,0.533309,0.327856
C4,0.506083,0.318979
C4,0.544852,0.304141
C4,0.593743,0.292661
C4,0.544621,0.317274
C4,0.559465,0.292156
C4,0.559427,0.346685
C4,0.511903,0.318459
C4,0.575866,0.319143
C4,0.507829,0.302861
C4,0.559769,0.287062
C4,0.588478,0.258924
C4,0.601565,0.258715
C4,0.581328,0.222203
C4,0.556257,0.296913
C4,0.573353,0.163758
C4,0.563356,0.197597
C4,0.610884,0.246481
C4,0.568518,0.211356
C4,0.581964,0.224894
C4,0.572237,0.165621
C4,0.62115,0.221465
C4,0.638115,0.167586
C4,0.588207,0.132743
C4,0.629861,0.170769
C4,0.618107,0.164121
C4,0.620737,0.171095
C4,0.646572,0.16332
C4,0.678229,0.160651
C4,0.695989,0.192527
C4,0.64492,0.149127
C4,0.691542,0.114715
C4,0.685424,0.15877
C4,0.687896,0.127134
C4,0.652073,0.183925
C4,0.690599,0.113099
C4,0.70187,0.119031
C4,0.734637,0.116946
C4,0.720188,0.167467
C4,0.759209,0.114739
C4,0.742369,0.144151
C4,0.766877,0.103169
C4,0.801792,0.111619
C4,0.789511,0.100658
C4,0.820385,0.126972
C4,0.752857,0.104491
C4,0.805159,0.15417
C4,0.822847,0.0518328
C4,0.767517,0.127944
C4,0.847051,0.120906
C4,0.810124,0.0856257
C4,0.847001,0.155258
C4,0.849494,0.117626
C4,0.830392,0.14869
C4,0.869633,0.105415
C4,0.809658,0.149867
C4,0.791653,0.0501961
C4,0.859467,0.154859
C4,0.82581,0.139106
C4,0.858123,0.117849
C4,0.847901,0.126833
C4,0.847807,0.180594
C4,0.850489,0.139832
C4,0.887748,0.131459
C4,0.904992,0.131919
C4,0.955582,0.186008
C4,0.871447,0.188756
C4,0.841554,0.159161
C4,0.979285,0.146723
C4,0.883927,0.169793
C4,0.897259,0.20223
C4,0.945332,0.169225
C4,0.954523,0.241391
C4,0.929676,0.233562
C4,0.944728,0.21787
C4,0.968002,0.252978
C4,0.911379,0.240724
C4,0.920577,0.196572
C4,0.895323,0.197076
C4,0.924345,0.217126
C4,0.919336,0.257287
C4,0.951921,0.267453
C4,0.937351,0.210077
C4,0.923924,0.253693
C4,0.943767,0.222379
C4,0.903881,0.29014
C4,0.895944,0.21649
C4,0.958453,0.286141
C4,0.942189,0.299412
C4,0.964352,0.239975
C4,0.992521,0.311411
C4,0.940472,0.299154
C4,0.874029,0.314117
C4,0.918508,0.327579
C4,0.931233,0.312018
C4,0.92832,0.377106
C4,0.971242,0.332303
C4,0.882739,0.298047
C4,0.935634,0.331375
C4,0.91742,0.370296
C4,0.947183,0.340122
C4,0.935681,0.356328
C4,0.911429,0.329247
C4,0.884715,0.361361
C4,0.950325,0.415329
C4,0.951888,0.341276
C4,0.911518,0.416447
C4,0.946185,0.366645
C4,0.880142,0.358673
C4,0.877558,0.395903
C4,0.915271,0.419602
C4,0.902649,0.448037
C4,0.917584,0.435739
C4,0.857265,0.397443
C4,0.869945,0.37175
C4,0.848056,0.477979
C4,0.886468,0.437167
C4,0.90697,0.458652
C4,0.875149,0.370475
C4,0.87724,0.471947
C4,0.844144,0.483587
C4,0.820082,0.441397
C4,0.825828,0.424195
C4,0.862367,0.457681
C4,0.837819,0.494392
C4,0.861059,0.446633
C4,0.82093,0.41736
C4,0.850709,0.446694
C4,0.884552,0.461475
C4,0.837307,0.518115
C4,0.862502,0.454671
C4,0.762194,0.453
C4,0.776612,0.455612
C4,0.780599,0.487288
C4,0.802121,0.452336
C4,0.761605,0.444137
C4,0.744331,0.451722
C4,0.774763,0.463848
C4,0.746461,0.426568
C4,0.772837,0.464145
C4,0.70833,0.471782
C4,0.707721,0.419253
C4,0.714076,0.415287
C4,0.728941,0.451314
C4,0.68003,0.43884
C4,0.660682,0.459872
C4,0.653595,0.462993
C4,0.686528,0.444335
C4,0.669187,0.488199
C4,0.69202,0.439443
C4,0.680662,0.505005
C4,0.67365,0.43074
C4,0.706938,0.428176
C4,0.661996,0.473891
C4,0.667548,0.46257
C4,0.582894,0.383004
C4,0.624069,0.410846
C4,0.654315,0.402929
C4,0.607319,0.439979
C4,0.563476,0.362193
C4,0.608435,0.395411
C4,0.593751,0.406478
C4,0.613133,0.411911
C4,0.511576,0.31856
C4,0.55063,0.385909
C4,0.556711,0.4009
C4,0.592842,0.414433
C4,0.576457,0.324103
C4,0.514537,0.387683
C4,0.537568,0.373465
C4,0.591313,0.271365
C4,0.540583,0.34246
C4,0.550672,0.334333
C4,0.598104,0.336351
C4,0.513209,0.350353
C4,0.522884,0.273278
C4,0.531166,0.264649
C4,0.509362,0.236444
C4,0.569375,0.335146
C4,0.517563,0.292987
C4,0.513754,0.288056
C4,0.584245,0.233354
C4,0.520756,0.237207
C4,0.582834,0.257964
C4,0.597667,0.251446
C4,0.597669,0.221263
C4,0.530002,0.276146
C4,0.510947,0.219474
C4,0.584643,0.247475
C4,0.546275,0.176844
C4,0.533934,0.263753
C4,0.548546,0.222904
C4,0.624708,0.217954
C4,0.570069,0.193037
C4,0.573437,0.185712
C4,0.563665,0.210254
C4,0.561036,0.236931
C4,0.595549,0.174563
C4,0.494501,0.134893
C4,0.620308,0.17671
C4,0.618838,0.146359
C4,0.63163,0.210461
C4,0.666898,0.177886
C4,0.634017,0.183172
C4,0.594961,0.153698
C4,0.598056,0.178319
C4,0.581231,0.147251
C4,0.614071,0.170115
C4,0.656142,0.227493
C4,0.58131,0.135562
C4,0.578682,0.154542
C4,0.728814,0.16876
C4,0.646688,0.123998
C4,0.717259,0.15064
C4,0.671044,0.13287
C4,0.691628,0.202294
C4,0.736942,0.159166
C4,0.726806,0.161645
C4,0.672297,0.0723294
C4,0.770498,0.157471
C4,0.743434,0.148465
C4,0.744892,0.161534
C4,0.737292,0.13889
C4,0.743088,0.183831
C4,0.755981,0.126088
C4,0.770455,0.15596
C4,0.725091,0.151804
C4,0.731075,0.197696
C4,0.759658,0.1365
C4,0.802266,0.130684
C4,0.772025,0.211987
C4,0.76922,0.15675
C4,0.848288,0.15932
C4,0.755745,0.129757
C4,0.751685,0.185435
C4,0.804302,0.150692
C4,0.819161,0.166634
C4,0.86362,0.193496
C4,0.823326,0.211462
C4,0.840394,0.232946
C4,0.869479,0.154851
C4,0.789464,0.176674
C4,0.798424,0.195046
C4,0.864872,0.179148
C4,0.797702,0.152938
C4,0.895624,0.16725
C4,0.883898,0.176724
C4,0.798634,0.194726
C4,0.831608,0.182207
C4,0.886903,0.216533
C4,0.899234,0.201798
C4,0.869268,0.236259
C4,0.837966,0.192911
C4,0.863326,0.159909
C4,0.839813,0.186804
C4,0.875176,0.200266
C4,0.835699,0.214269
C4,0.947864,0.188405
C4,0.900859,0.190042
C4,0.851037,0.196519
C4,0.890003,0.236956
C4,0.878078,0.225899
C4,0.871265,0.268026
C4,0.876631,0.237303
C4,0.939523,0.24171
C4,0.877974,0.253981
C4,0.866811,0.225141
C4,0.853677,0.261951
C4,0.854416,0.238635
C4,0.917829,0.271213
C4,0.85577,0.272215
C4,0.886621,0.295333
C4,0.927314,0.226979
C4,0.891397,0.253474
C4,0.941413,0.299569
C4,0.948863,0.387587
C4,0.916697,0.345337
C4,0.90957,0.352706
C4,0.87017,0.277735
C4,0.893161,0.32172
C4,0.883727,0.30375
C4,0.861636,0.359794
C4,0.896073,0.317256
C4,0.9068,0.400303
C4,0.864316,0.354512
C4,0.908887,0.360149
C4,0.881404,0.385435
C4,0.882936,0.413374
C4,0.837625,0.392267
C4,0.919352,0.420818
C4,0.871346,0.439847
