Class,x,y
C1,0.373308,0.587592
C1,0.329711,0.586096
C1,0.359067,0.53438
C1,0.328104,0.593277
C1,0.366604,0.583663
C1,0.340388,0.590728
C1,0.30624,0.596193
C1,0.292291,0.51392
C1,0.279163,0.579442
C1,0.298631,0.544838
C1,0.29307,0.610725
C1,0.286361,0.552072
C1,0.305972,0.526318
C1,0.251354,0.525145
C1,0.254078,0.518557
C1,0.281498,0.572914
C1,0.244969,0.530932
C1,0.260734,0.572973
C1,0.307377,0.553071
C1,0.308487,0.539813
C1,0.272082,0.537352
C1,0.267897,0.494597
C1,0.290546,0.450218
C1,0.246681,0.465919
C1,0.234091,0.487479
C1,0.238477,0.502988
C1,0.286532,0.454173
C1,0.213339,0.440552
C1,0.253573,0.467016
C1,0.240532,0.462788
C1,0.270651,0.437081
C1,0.203294,0.511314
C1,0.29709,0.462837
C1,0.262188,0.452903
C1,0.252726,0.410279
C1,0.223953,0.4399
C1,0.202851,0.42168
C1,0.200314,0.425936
C1,0.18625,0.467194
C1,0.191494,0.446909
C1,0.245514,0.418738
C1,0.223227,0.462867
C1,0.165593,0.356556
C1,0.193674,0.408011
C1,0.182332,0.438086
C1,0.214318,0.425123
C1,0.202012,0.437698
C1,0.191146,0.430116
C1,0.166694,0.429366
C1,0.227039,0.375619
C1,0.201152,0.454544
C1,0.210127,0.403156
C1,0.211957,0.410474
C1,0.151172,0.341502
C1,0.135243,0.47952
C1,0.249187,0.456833
C1,0.238973,0.412881
C1,0.169778,0.444883
C1,0.242413,0.506768
C1,0.212661,0.459179
C1,0.220748,0.408449
C1,0.241744,0.482578
C1,0.299455,0.542938
C1,0.20226,0.544778
C1,0.229982,0.548098
C1,0.256806,0.505719
C1,0.297929,0.498877
C1,0.272481,0.595765
C1,0.243188,0.487985
C1,0.283366,0.513257
C1,0.298112,0.527485
C1,0.29673,0.606279
C1,0.270592,0.537892
C1,0.287002,0.560689
C1,0.269561,0.606728
C1,0.359429,0.573777
C1,0.318699,0.621271
C1,0.306413,0.616468
C1,0.275462,0.590103
C1,0.267799,0.605219
C1,0.313186,0.576697
C1,0.357502,0.583078
C1,0.315435,0.588872
C1,0.306836,0.634417
C1,0.323635,0.637013
C1,0.344995,0.621968
C1,0.368489,0.627413
C1,0.26045,0.668684
C1,0.363038,0.647551
C1,0.283561,0.61019
C1,0.375802,0.666289
C1,0.336232,0.616712
C1,0.368497,0.658982
C1,0.334086,0.679956
C1,0.30258,0.702803
C1,0.301636,0.688813
C1,0.375983,0.673894
C1,0.370641,0.632117
C1,0.350399,0.738762
C1,0.384426,0.731573
C1,0.345252,0.737207
C1,0.367877,0.633498
C1,0.307321,0.754377
C1,0.338821,0.766097
C1,0.418115,0.751155
C1,0.404838,0.758102
C1,0.353403,0.743553
C1,0.384013,0.778843
C1,0.420785,0.757759
C1,0.385352,0.762326
C1,0.382539,0.786374
C1,0.378724,0.792072
C1,0.358868,0.771994
C1,0.409561,0.717737
C1,0.363392,0.792402
C1,0.425436,0.736203
C1,0.462939,0.842903
C1,0.391912,0.851325
C1,0.405705,0.800105
C1,0.373322,0.776395
C1,0.348523,0.813854
C1,0.360853,0.813561
C1,0.405355,0.832182
C1,0.360228,0.846235
C1,0.352013,0.847617
C1,0.385771,0.827066
C1,0.398687,0.830147
C1,0.416998,0.835509
C1,0.373624,0.823089
C1,0.313707,0.771075
C1,0.43239,0.857848
C1,0.366996,0.878966
C1,0.39868,0.829387
C1,0.420523,0.87107
C1,0.397033,0.860186
C1,0.437969,0.881732
C1,0.341786,0.868601
C1,0.375535,0.852364
C1,0.382089,0.895669
C1,0.385374,0.857566
C1,0.421485,0.934207
C1,0.407422,0.880617
C1,0.377387,0.889105
C1,0.390962,0.876947
C1,0.349027,0.917893
C1,0.398442,0.852155
C1,0.361106,0.692901
C1,0.366685,0.723512
C1,0.340177,0.719486
C1,0.319632,0.71551
C1,0.342372,0.653096
C1,0.270998,0.712589
C1,0.354589,0.66487
C1,0.371144,0.66601
C1,0.352222,0.658246
C1,0.379303,0.698853
C1,0.355758,0.648251
C1,0.343785,0.663982
C1,0.241,0.642978
C1,0.291354,0.618028
C1,0.267659,0.618334
C1,0.295769,0.626794
C1,0.32857,0.560995
C1,0.316695,0.553432
C1,0.292835,0.617355
C1,0.285535,0.595672
C1,0.238415,0.613176
C1,0.292118,0.610121
C1,0.257921,0.591052
C1,0.262108,0.608507
C1,0.291481,0.583703
C1,0.278597,0.571986
C1,0.301377,0.577013
C1,0.288703,0.570567
C1,0.300514,0.618112
C1,0.317345,0.577038
C1,0.318085,0.640105
C1,0.26447,0.556892
C1,0.301966,0.702373
C1,0.286474,0.639534
C1,0.254358,0.633135
C1,0.234612,0.627846
C1,0.306478,0.722842
C1,0.300117,0.703097
C1,0.278203,0.775172
C1,0.252263,0.757226
C1,0.314467,0.679535
C1,0.305808,0.731579
C1,0.276689,0.766913
C1,0.306213,0.760316
C1,0.28111,0.750285
C1,0.262174,0.792183
C1,0.339058,0.780196
C1,0.290854,0.761788
C1,0.305997,0.682427
C1,0.304577,0.798633
C1,0.337868,0.773648
C1,0.266772,0.752937
C1,0.301888,0.725738
C1,0.310146,0.695314
C1,0.249891,0.740419
C1,0.241798,0.650329
C1,0.284703,0.613735
C1,0.272599,0.694102
C1,0.261607,0.627387
C1,0.242786,0.617089
C1,0.258867,0.630494
C1,0.245653,0.600669
C1,0.258791,0.645617
C1,0.249227,0.601377
C1,0.2849,0.589217
C1,0.226768,0.62505
C1,0.254807,0.62699
C1,0.25393,0.596016
C1,0.311097,0.688485
C1,0.308703,0.678316
C1,0.257008,0.681408
C1,0.312056,0.695723
C2,0.479037,0.496251
C2,0.44043,0.441269
C2,0.471216,0.444954
C2,0.448213,0.491625
C2,0.476463,0.508146
C2,0.455679,0.454713
C2,0.447032,0.494706
C2,0.497601,0.43898
C2,0.434399,0.482944
C2,0.439928,0.504762
C2,0.480422,0.487255
C2,0.489269,0.522098
C2,0.445572,0.539673
C2,0.472728,0.474324
C2,0.515521,0.493087
C2,0.464949,0.559005
C2,0.542776,0.589444
C2,0.472185,0.599337
C2,0.498143,0.562672
C2,0.504861,0.607063
C2,0.521434,0.658586
C2,0.567253,0.703514
C2,0.528131,0.595406
C2,0.449422,0.636804
C2,0.559148,0.673903
C2,0.559796,0.603949
C2,0.55498,0.629255
C2,0.500677,0.647602
C2,0.590268,0.677232
C2,0.530774,0.662391
C2,0.568056,0.681396
C2,0.556415,0.716896
C2,0.549769,0.702615
C2,0.511032,0.731917
C2,0.580841,0.715475
C2,0.55449,0.710725
C2,0.602432,0.775638
C2,0.558163,0.7996
C2,0.562708,0.707919
C2,0.539721,0.759573
C2,0.573972,0.741029
C2,0.564834,0.755442
C2,0.57149,0.762044
C2,0.514453,0.72692
C2,0.553713,0.790296
C2,0.592333,0.761765
C2,0.562679,0.746645
C2,0.599987,0.770184
C2,0.622721,0.817754
C2,0.615336,0.785833
C2,0.574941,0.857995
C2,0.611587,0.826083
C2,0.658229,0.809689
C2,0.670796,0.841532
C2,0.654529,0.786525
C2,0.585208,0.818083
C2,0.674304,0.804147
C2,0.575101,0.865463
C2,0.657574,0.846712
C2,0.65632,0.803355
C2,0.651133,0.878637
C2,0.641417,0.887391
C2,0.647717,0.897794
C2,0.666781,0.822168
C2,0.645706,0.895021
C2,0.581374,0.827585
C2,0.632081,0.908592
C2,0.621276,0.89855
C2,0.649571,0.891963
C2,0.625282,0.903901
C2,0.68477,0.824652
C2,0.636314,0.878544
C2,0.643988,0.955206
C2,0.718255,0.910085
C2,0.701561,0.951351
C2,0.70549,0.900989
C2,0.691833,0.94947
C2,0.650663,0.94468
C2,0.72688,0.977956
C2,0.793889,0.940939
C2,0.707073,0.96011
C2,0.711069,0.94809
C2,0.701994,0.985233
C2,0.728679,0.936471
C2,0.743555,0.953876
C2,0.738732,0.958198
C2,0.726556,0.937946
C2,0.732007,0.927797
C2,0.684629,0.973617
C2,0.759404,0.972832
C2,0.709661,0.930192
C2,0.738219,0.928959
C2,0.717668,0.91107
C2,0.737611,0.990237
C2,0.732503,0.913249
C2,0.715899,0.908119
C2,0.67014,0.92486
C2,0.730101,0.90753
C2,0.678796,0.889578
C2,0.749256,0.899814
C2,0.750061,0.909073
C2,0.689882,0.923544
C2,0.700928,0.920742
C2,0.717462,0.907658
C2,0.741979,0.86238
C2,0.698889,0.875726
C2,0.717513,0.858163
C2,0.766227,0.818293
C2,0.719753,0.838577
C2,0.65416,0.832259
C2,0.734299,0.844967
C2,0.703222,0.775864
C2,0.726338,0.827382
C2,0.723568,0.851657
C2,0.710795,0.83093
C2,0.696871,0.804797
C2,0.690736,0.749224
C2,0.701727,0.775275
C2,0.745055,0.754025
C2,0.708773,0.714992
C2,0.724862,0.720624
C2,0.650377,0.686799
C2,0.671189,0.689491
C2,0.681184,0.704548
C2,0.686056,0.660889
C2,0.675667,0.661648
C2,0.698079,0.666792
C2,0.687991,0.624445
C2,0.674435,0.630372
C2,0.645472,0.62328
C2,0.677962,0.622354
C2,0.668924,0.621659
C2,0.634618,0.531398
C2,0.655265,0.555103
C2,0.683312,0.572931
C2,0.638146,0.554396
C2,0.642416,0.623786
C2,0.662782,0.585291
C2,0.648184,0.582495
C2,0.625456,0.580492
C2,0.618962,0.528088
C2,0.613304,0.593769
C2,0.5894,0.547023
C2,0.604979,0.56142
C2,0.550691,0.567523
C2,0.56577,0.540755
C2,0.615182,0.544153
C2,0.59455,0.520853
C2,0.575477,0.516344
C2,0.564164,0.538254
C2,0.575008,0.507215
C2,0.51525,0.471801
C2,0.56352,0.528764
C2,0.591042,0.484806
C2,0.534566,0.474135
C2,0.497873,0.465693
C2,0.569775,0.45176
C2,0.529105,0.474423
C2,0.525041,0.489972
C2,0.473205,0.426076
C2,0.522795,0.423191
C2,0.503467,0.424305
C2,0.545884,0.440923
C2,0.529782,0.444272
C2,0.49684,0.457551
C2,0.496568,0.502603
C2,0.524073,0.435948
C2,0.53371,0.488519
C2,0.55957,0.398646
C2,0.526577,0.486384
C2,0.525126,0.433932
C2,0.467498,0.415909
C2,0.468661,0.408995
C2,0.458938,0.445583
C2,0.44956,0.460626
C2,0.494088,0.445734
C2,0.455737,0.367109
C2,0.467592,0.385037
C2,0.49239,0.423663
C2,0.526425,0.412143
C2,0.504788,0.422251
C2,0.465366,0.395874
C2,0.480613,0.46187
C2,0.504079,0.432164
C2,0.452285,0.426036
C2,0.421541,0.438456
C2,0.505368,0.431615
C2,0.469202,0.467509
C2,0.518654,0.508556
C2,0.487634,0.465187
C2,0.520777,0.484662
C2,0.449077,0.493898
C2,0.462461,0.519758
C2,0.497982,0.522222
C2,0.510735,0.498013
C2,0.506637,0.535627
C2,0.466336,0.520609
C2,0.472901,0.498766
C2,0.473205,0.561114
C2,0.521259,0.561222
C2,0.538278,0.553022
C2,0.488092,0.574746
C2,0.531211,0.569165
C2,0.51483,0.596703
C2,0.48174,0.639251
C2,0.536508,0.630258
C2,0.570807,0.592894
C2,0.504499,0.650461
C2,0.507134,0.610761
C2,0.564066,0.623803
C2,0.532807,0.636672
C2,0.580334,0.691807
C2,0.529416,0.693063
C2,0.498717,0.644711
C2,0.573848,0.683883
C2,0.603347,0.681624
C2,0.636809,0.694462
C2,0.572463,0.702762
C2,0.591494,0.682541
C2,0.602326,0.73498
C2,0.601497,0.750685
C2,0.540614,0.748307
C2,0.556884,0.776045
C2,0.556735,0.780357
C2,0.619531,0.76374
C2,0.601874,0.743799
C2,0.583851,0.808448
C2,0.595045,0.78447
C2,0.637682,0.79046
C2,0.612238,0.813957
C2,0.622535,0.817969
C2,0.650001,0.847907
C2,0.648702,0.836628
C2,0.568297,0.854405
C2,0.622623,0.805827
C2,0.641794,0.837701
C2,0.61448,0.849281
C2,0.649632,0.865534
C2,0.642515,0.835063
C2,0.617195,0.854805
C2,0.680894,0.908646
C2,0.628466,0.912741
C2,0.617823,0.907204
C2,0.6618,0.924273
C2,0.64706,0.91742
C2,0.67346,0.876202
C2,0.668089,0.887724
C2,0.691166,0.914135
C2,0.672564,0.926499
C2,0.694547,0.868878
C2,0.700435,0.92082
C2,0.666626,0.893328
C2,0.653246,0.91909
C2,0.69519,0.935888
C2,0.69885,0.91078
C2,0.742273,0.944528
C2,0.662573,0.896795
C2,0.713174,0.922096
C2,0.642403,0.948652
C2,0.683351,0.851035
C2,0.657757,0.855759
C2,0.698056,0.885798
C2,0.712525,0.879158
C2,0.673675,0.778762
C2,0.631617,0.838788
C2,0.678037,0.810715
C2,0.632141,0.824161
C2,0.676201,0.766824
C2,0.683951,0.789345
C2,0.694248,0.748733
C2,0.658009,0.803306
C2,0.659404,0.680934
C2,0.680814,0.735144
C2,0.670225,0.653476
C2,0.648663,0.62447
C2,0.612936,0.640832
C2,0.576851,0.626577
C2,0.594036,0.642355
C2,0.643802,0.651618
C2,0.559012,0.568255
C2,0.608274,0.588346
C2,0.613349,0.567217
C2,0.577603,0.627072
C2,0.585755,0.577302
C2,0.573865,0.554279
C2,0.555553,0.608456
C2,0.624259,0.537203
C2,0.586846,0.45456
C2,0.588202,0.526523
C2,0.526494,0.550034
C2,0.550801,0.517635
C2,0.560114,0.494392
C2,0.534367,0.492496
C2,0.570907,0.554841
C2,0.526829,0.51367
C2,0.516463,0.538578
C2,0.594209,0.425592
C2,0.571501,0.53629
C2,0.538167,0.507272
C2,0.538723,0.544425
C2,0.521333,0.533493
C2,0.593406,0.479255
C2,0.547562,0.563791
C2,0.610492,0.536366
C2,0.551217,0.573648
C2,0.523446,0.579873
C2,0.534052,0.570697
C2,0.582878,0.687367
C2,0.624649,0.645152
C2,0.611159,0.665581
C2,0.602389,0.629623
C2,0.586077,0.708062
C2,0.571124,0.66323
C2,0.617467,0.704859
C2,0.552687,0.711249
C2,0.613787,0.728551
C2,0.596028,0.748352
C2,0.6452,0.716494
C2,0.62118,0.737105
C2,0.600194,0.774728
C2,0.642457,0.776696
C2,0.642177,0.76611
C2,0.653943,0.751532
C2,0.63993,0.813879
C2,0.630571,0.767285
C2,0.657904,0.720776
C2,0.624854,0.76602
C2,0.651829,0.833256
C2,0.66091,0.81737
C2,0.630813,0.798424
C2,0.673614,0.85329
C2,0.694064,0.809318
C2,0.661194,0.833702
C2,0.644443,0.820676
C2,0.639866,0.808268
C2,0.663801,0.86963
C2,0.687672,0.808617
C2,0.672586,0.853833
C2,0.64116,0.780186
C2,0.66049,0.846544
C2,0.6634,0.910334
C2,0.67649,0.873367
C2,0.668773,0.833756
C2,0.613241,0.871126
C2,0.69147,0.853752
C2,0.708523,0.877456
C2,0.725822,0.851092
C2,0.728093,0.801389
C2,0.638977,0.815944
C2,0.679059,0.887015
C2,0.662383,0.845449
C2,0.664621,0.855665
C2,0.626395,0.825839
C2,0.636817,0.794477
C2,0.601542,0.725992
C2,0.660138,0.731842
C2,0.615211,0.761394
C2,0.666254,0.70771
C2,0.636333,0.669053
C2,0.616395,0.685908
C2,0.618667,0.673147
C2,0.581483,0.658805
C2,0.623252,0.720447
C2,0.590216,0.583863
C2,0.592912,0.64851
C2,0.604163,0.643377
C2,0.580763,0.645054
C2,0.569236,0.527601
C2,0.584329,0.630757
C2,0.529689,0.60921
C2,0.609027,0.589941
C2,0.516063,0.494428
C2,0.532116,0.529333
C2,0.536977,0.556127
C2,0.571682,0.566818
C2,0.470111,0.496503
C2,0.558167,0.554585
C2,0.566145,0.513482
C2,0.548654,0.504592
C2,0.548938,0.529754
C2,0.558054,0.512818
C2,0.521077,0.461108
C2,0.494278,0.556626
C2,0.549701,0.575968
C2,0.519657,0.560699
C2,0.535099,0.521529
C2,0.5581,0.490472
C2,0.526478,0.510044
C2,0.488191,0.483465
C2,0.535299,0.507024
C2,0.519432,0.520476
C2,0.576836,0.615437
C2,0.561948,0.620393
C2,0.574147,0.646979
C2,0.484473,0.618284
C2,0.56687,0.673879
C2,0.555724,0.720583
C2,0.621339,0.703146
C2,0.607793,0.684445
C2,0.623135,0.73512
C2,0.594855,0.730614
C2,0.646172,0.743853
C2,0.601661,0.75138
C2,0.604342,0.79222
C2,0.563456,0.776873
C2,0.621567,0.767113
C2,0.594978,0.744894
C2,0.632003,0.799348
C2,0.617601,0.765107
C2,0.610688,0.770508
C2,0.61971,0.747316
C2,0.619921,0.751451
C2,0.59826,0.792977
C2,0.621727,0.732686
C2,0.599565,0.76717
C2,0.529786,0.703002
C2,0.60308,0.717449
C2,0.633373,0.723868
C2,0.552421,0.720086
C2,0.555085,0.593991
C2,0.57749,0.680281
C2,0.614115,0.58932
C2,0.614879,0.686005
C2,0.570325,0.520425
C2,0.544956,0.582957
C2,0.541402,0.60397
C2,0.591473,0.582255
C2,0.546238,0.594854
C2,0.56932,0.606196
C2,0.534934,0.558719
C2,0.463289,0.565466
C2,0.584239,0.667642
C2,0.59167,0.572305
C2,0.581617,0.604094
C2,0.597063,0.57699
C2,0.581089,0.701518
C2,0.583962,0.664794
C2,0.537394,0.661369
C2,0.608437,0.702041
C2,0.612332,0.693925
C2,0.584866,0.69691
C2,0.566873,0.682174
C2,0.590026,0.706941
C2,0.563376,0.596648
C2,0.555072,0.639271
C2,0.633571,0.637523
C2,0.574935,0.634851
C2,0.517033,0.591607
C2,0.56352,0.57405
C2,0.578572,0.577936
C2,0.588855,0.604892
C2,0.563144,0.558007
C2,0.609271,0.610994
C2,0.569431,0.625466
C2,0.553723,0.592184
C2,0.584107,0.66028
C2,0.610361,0.679572
C2,0.588198,0.666251
C2,0.60326,0.6731
C2,0.650195,0.683434
C2,0.631346,0.6553
C2,0.585673,0.64708
C2,0.57787,0.666129
C2,0.57099,0.631943
C2,0.502015,0.606823
C2,0.615853,0.604244
C2,0.567155,0.603357
C2,0.571159,0.613884
C2,0.588304,0.638785
C2,0.59866,0.624698
C2,0.537205,0.591307
C2,0.572781,0.700814
C2,0.573859,0.729581
C2,0.589931,0.711626
C2,0.636116,0.714079
C2,0.620853,0.746692
C2,0.618846,0.761859
C2,0.612957,0.775365
C2,0.631417,0.773862
C2,0.678343,0.743832
C2,0.655449,0.860204
C2,0.581859,0.792214
C2,0.700278,0.836578
C2,0.653417,0.770579
C2,0.605068,0.785745
C2,0.654503,0.772604
C2,0.627409,0.784236
C2,0.596386,0.694908
C2,0.57122,0.629296
C2,0.565079,0.672042
C2,0.549208,0.664619
C2,0.538026,0.643766
C2,0.574826,0.612903
C2,0.552108,0.601384
C2,0.627182,0.622925
C2,0.615284,0.671382
C2,0.613741,0.718565
C2,0.581988,0.610853
C2,0.649495,0.690266
C2,0.592381,0.734223
C2,0.598449,0.671012
C2,0.60325,0.712452
C2,0.562402,0.737944
C2,0.617209,0.747898
C2,0.61053,0.702478
C2,0.569518,0.730539
C2,0.559102,0.768974
C2,0.530783,0.603788
C2,0.536749,0.599767
C2,0.553002,0.615161
C2,0.566312,0.659867
C2,0.552324,0.555556
C2,0.51797,0.59946
C2,0.578731,0.595676
C2,0.517005,0.568496
C2,0.574146,0.570198
C2,0.545026,0.632403
C2,0.529092,0.562295
C2,0.563423,0.604347
C2,0.576516,0.619968
C2,0.583408,0.666079
C2,0.568127,0.641574
C2,0.535107,0.645433
C2,0.597765,0.678592
C2,0.625464,0.692729
C2,0.545822,0.685697
C2,0.607583,0.710004
C2,0.529071,0.634679
C2,0.621386,0.655512
C2,0.600157,0.63575
C2,0.615226,0.640845
C2,0.577888,0.621915
C2,0.538689,0.585543
C2,0.535943,0.668387
C2,0.600293,0.62449
C3,0.519523,0.0914867
C3,0.543567,0.0271127
C3,0.520358,0.0430982
C3,0.504548,0.0561174
C3,0.549309,0.00955903
C3,0.545172,0.0153416
C3,0.519731,0.0747384
C3,0.526763,0.0690629
